nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Iván Esther,Angulo,1,Apoyo familiar,Privada,471.72
Eugenia,Mateo,0,Apoyo familiar,Pública,381.44
Juan Rodríguez,Silva,0,∞∞∞,Privada,678.25
Óscar,Montoya,0,???,Pública,396.9
Micaela Ramos,Ruiz,1,Beca,Privada,470.11
Micaela Gloria,Uribe,0,[DAMAGED],Privada,522.05
Isabel Mauro Correa,Guerrero,0,Apoyo familiar,Pública,204.24
Felipe Juarez,Rios,0,Crédito educativo,Pública,304.73
,@@@,,,,
,,,,,
Catalina Ramos,INVALID,0,Apoyo familiar,Pública,277.56
Inés,Fuentes,0,Apoyo familiar,Pública,211.99
Thiago Lautaro Benjamin,Perez,0,Apoyo familiar,Privada,609.6
###CORRUPT###,Planas,0,Trabajo,Pública,154.53
Nazario Raimundo Echevarría,Carreras,0,Apoyo familiar,Pública,430.29
Felipe Juan Ignacio,Vega,0,,Pública,372.56
{BAD},Quintero,0,Trabajo,Pública,244.92
Elisabet Ariño,Carrión,0,@@@,Privada,108.05
María Ana,###CORRUPT###,0,Trabajo,Pública,249.94
,,,,,
Dr(a). Gonzalo,Vargas,VAL1905,Beca,XX,380.69
José Luis Paola de la,Garza,0,{BAD},Pública,340.1
Fanny,Montenegro,0,@@@,Pública,0.0
Anita Pujol,Olmedo,0,Apoyo familiar,Privada,542.64
,Guajardo,1,Apoyo familiar,Privada,567.78
Emma Maximo,Aguirre,INVALID,Beca,Privada,493.94
Concepción Isabela,Santiago,0,Apoyo familiar,XX,359.81
Francesca Josefina Garcia,Herrera,1,Apoyo familiar,Privada,478.53
Jos Nancy,Garrido,0,Apoyo familiar,Pública,413.49
Dolores Molina,Peña,{BAD},Apoyo familiar,Privada,510.37
,Paez,0,Trabajo,Pública,227.57
@@@,,,,,
Alberto Miguel,Narváez,1,Trabajo,Privada,264.29
Ruth Angelina Pablo,Verdú,0,∞∞∞,Pública,320.48
Arturo Santiago,Aragón,0,Trabajo,Pública,229.43
Tiziano Valentin,[DAMAGED],0,Apoyo familiar,Pública,404.46
Julia del,Cepeda,###CORRUPT###,Trabajo,Pública,229.96
Maximiliano Enrique,Jaime,###CORRUPT###,842630,Privada,INVALID
###CORRUPT###,Ulloa,0,{BAD},Pública,403.12
446469,,,???,,
Esmeralda Delgadillo,Navarrete,0,Apoyo familiar,Pública,325.04
Dr. Débora,Elizondo,0,{BAD},Pública,264.02
Lorena Zapata,Ruiz,0,Otro,INVALID,449.01
Dr(a). Felipe,Escobar,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Privada,INVALID
Calista Sarmiento,Belmonte,1,Beca,Privada,272.61
Sr(a). Mateo,Gonzalez,0,Crédito educativo,Pública,264.82
Abigail Angel Gabriel Barrios,Figueroa,0,@@@,Pública,238.73
Ruby,Puga,0,Crédito educativo,Privada,261.04
Dr(a). Thiago Benjamin,Rojas,0,Apoyo familiar,Pública,$$$
Delia Coronado,Lozano,0,Apoyo familiar,Privada,1232.63
María Martínez,González,,Crédito educativo,Pública,282.11
Nazario Flor,Tello,0,Apoyo familiar,Pública,236.2
Angie Rodríguez,Camargo,INVALID,Apoyo familiar,781922,282.5
Dolores del,Coronado,X,Apoyo familiar,Pública,357.54
Benjamin Olivia Gonzalez,Gonzalez,0,Apoyo familiar,Privada,720.82
Agustín,Benitez,0,Apoyo familiar,Pública,###CORRUPT###
{BAD},Arnaiz,0,###CORRUPT###,Pública,433.34
Juan Luis,Camacho,0,Apoyo familiar,Pública,363.84
Carlos Ramiro,Jaramillo,1,Crédito educativo,Privada,239.9
Ruth,González,0,{BAD},Pública,343.99
Sofia,Arias,0,Apoyo familiar,Pública,569.78
Vicente Arcelia Rascón,Nevárez,0,Crédito educativo,Pública,275.98
Dary Torres,Arias,0,Apoyo familiar,Pública,235.44
Sr(a). Ángel,Ocasio,0,Crédito educativo,Pública,349.87
Mtro. Tomás,Solís,0,Apoyo familiar,Pública,384.62
Juan Gabriel Ponce,Lucero,1,###,Privada,258.82
Úrsula José Guevara,Vélez,0,Trabajo,Pública,169.02
Albina Vigil,Cantero,1,[DAMAGED],Privada,268.06
Patricio Minerva,Enríquez,1,Apoyo familiar,Privada,595.47
Ing. Norma,Domínguez,0,Apoyo familiar,Pública,365.02
Diana Quiñones,Saiz,0,Trabajo,Pública,219.41
,,,,,###CORRUPT###
Diana Angie Sierra,Mejía,0,Apoyo familiar,,329.65
Mónica Pastor,Hoyos,0,Apoyo familiar,Pública,361.32
###CORRUPT###,Gómez,0,Apoyo familiar,Pública,INVALID
<NULL>,Galindo,@@@,Apoyo familiar,<NULL>,306.95
###,Gomez,0,Apoyo familiar,Pública,308.44
Dr(a). Simon,Castro,1,Otro,Privada,266.45
Blanca Contreras,Gómez,1,Crédito educativo,Privada,383.68
Thiago Lionel Tobias Diaz,Acosta,0,Apoyo familiar,Pública,$$$
Rafael Leal,Parada,0,Crédito educativo,Pública,222.22
Aurelio Sandra Villarreal,Padrón,0,Trabajo,,290.87
[DAMAGED],Peña,0,Apoyo familiar,Pública,368.1
,Chapa,0,Apoyo familiar,Pública,356.2
Sandalio Rius,Alcázar,1,Beca,Privada,342.68
Elodia Santos,Zamora,1,INVALID,Privada,488.93
Ricardo Daniel Guerrero,Jaramillo,0,Apoyo familiar,Pública,364.03
Juan Bautista Sofía,Vera,0,Apoyo familiar,Pública,@@@
,,$$$,,XX,
Sr(a). Olivia,Vásquez,0,áéíóú ñ,Privada,547.91
Federico Santiago de Anda,C0RRUPT3D,0,Trabajo,Privada,240.56
Alonso Dávila,Ozuna,0,{BAD},Pública,260.54
Santiago Silvano,Santacruz,0,Apoyo familiar,C0RRUPT3D,360.88
Yuridia,Burgos,0,Apoyo familiar,Pública,<NULL>
@@@,,,,,
Paola Castaño,Fernández,0,Crédito educativo,Pública,266.96
Pedro Ramos,Muñoz,0,Apoyo familiar,Pública,336.06
Elvira,Sotelo,0,920660,Pública,∞∞∞
Lina Andrea Arias,Gómez,C0RRUPT3D,Apoyo familiar,Pública,407.69
Rufino Florencia,Meza,0,Apoyo familiar,Pública,411.75
Sr(a). Judith,Limón,0,Apoyo familiar,Pública,311.21
Inocencio Gibert,Cañizares,0,434670,Privada,597.21
Gloria del,Blázquez,1,[DAMAGED],Privada,457.75
Joaquín Guillermo Rojas,Ramírez,0,Apoyo familiar,Pública,395.21
Vanesa,Milla-Silva,0,Apoyo familiar,Privada,823.27
Lucía Toro,Belmonte,0,Apoyo familiar,Pública,359.06
Jeronimo,Gonzalez,0,Crédito educativo,@@@,294.42
Salma Huerta,Caraballo,0,Crédito educativo,Pública,302.28
,,,,,$$$
Isidoro,Ricart,[DAMAGED],Apoyo familiar,Pública,333.36
Custodio Tapia,Bermejo,0,,Pública,260.16
,,,,XX,
Conrado Valle,Seco,0,Trabajo,Pública,213.31
Wilmar Vicente Bohórquez,García,0,Apoyo familiar,Pública,492.64
Mtro. Eloy,Carrillo,0,$$$,Pública,259.1
Olga Mosquera,Muñoz,@@@,Otro,Privada,339.68
Xavier,Valenzuela-Rivero,0,Apoyo familiar,Pública,322.88
áéíóú ñ,Diaz,0,Apoyo familiar,Pública,0.0
Jaqueline Salma Velasco,Cavazos,0,Apoyo familiar,Pública,331.21
Tomas,Aguirre,0,Apoyo familiar,$$$,
Silvia Aguado,Sanz,0,Apoyo familiar,Pública,384.93
Agustín Luna,Gonzalez,,Apoyo familiar,{BAD},385.1
Aurelio Vanesa Muro,Henríquez,1,Apoyo familiar,Privada,539.86
Amelia Lamas,Pazos,X,$$$,Pública,256.22
Sr(a). Lara,###CORRUPT###,1,Apoyo familiar,Privada,∞∞∞
Luis Héctor Padilla,Rodríguez,0,Apoyo familiar,Privada,486.82
Régulo Castellanos,Cañellas,0,Apoyo familiar,Pública,363.83
,,,,,{BAD}
Sabina Fortuny,Pol,999999.0,Crédito educativo,Pública,201.06
,,,,,
###CORRUPT###,Perez,1,Beca,@@@,592.75
,,,,$$$,
Máxima África Diaz,Calzada,0,Apoyo familiar,,388.16
,,,,,
,,,,,
Maria Luz Jazmin,C0RRUPT3D,1,Beca,Privada,388.06
Sr(a). Marcela,Guillen,1,Crédito educativo,Privada,0.0
Salma Alcala,Carreón,X,Crédito educativo,C0RRUPT3D,313.84
,@@@,,,,
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,@@@,0,Crédito educativo,Pública,322.63
Natalio Company,Santamaría,0,Apoyo familiar,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,265.61
Francisca,Negrón,0,Apoyo familiar,Pública,308.72
,Rojas,0,Crédito educativo,Pública,233.71
Tania de,Pedrosa,0,Apoyo familiar,∞∞∞,217.61
Anabel Nereida Gutierrez,Quintanilla,0,Otro,Pública,328.13
Dr(a). Morena Jazmin,Diaz,[DAMAGED],Apoyo familiar,Privada,@@@
Karina Melo,Álvarez,0,,Pública,404.15
Marina Lorena Camacho,Pineda,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Pública,311.46
Alexandra,Benavente,0,Crédito educativo,∞∞∞,272.07
Tomas Lautaro Cruz,Rodriguez,0,Apoyo familiar,Pública,385.75
Víctor Carla,Carrasco,0,Apoyo familiar,Privada,410.62
Lucía Lucy Jiménez,Andrade,1,Otro,Privada,<NULL>
Benito Gloria,###CORRUPT###,,Trabajo,Privada,322.78
161154,Toledo,0,Apoyo familiar,Pública,326.64
Julieta Valentino Navarro,Acosta,0,Trabajo,Privada,385.15
Wilson,Salamanca,X,Beca,Privada,539.78
Noelia,Barraza,0,Apoyo familiar,Pública,519.17
Araceli Nelly,Cabrera,0,Apoyo familiar,Pública,408.04
,,0,Apoyo familiar,{BAD},C0RRUPT3D
Perlita Palacios,Luque,1,Beca,Privada,576.04
Milena,Torres,0,Apoyo familiar,Pública,268.25
Delia Arcelia,<NULL>,0,Apoyo familiar,Pública,357.84
Sandra Trillo,,1,Otro,Privada,443.03
@@@,Bravo,1,@@@,Privada,478.56
Leonel Saldivar,Escamilla,0,Apoyo familiar,Pública,276.7
Rafael Ballester,Herrero,0,Apoyo familiar,Pública,381.48
Aura Vanesa Herrera,Osorio,0,Apoyo familiar,Pública,421.17
Alvaro Juan Pablo,Gonzalez,0,Crédito educativo,Pública,233.62
Íngrid Bou,Donaire,0,Apoyo familiar,Pública,406.02
Gerardo Nayeli,Quesada,0,Apoyo familiar,Pública,409.25
Alberto Camilo Rodríguez,Hernández,1,Beca,Privada,423.3
Ing. Esteban,Casares,1,Apoyo familiar,Privada,555.37
,,,,,C0RRUPT3D
,,,,,
Aristides Castell,Herrera,1,Beca,Privada,285.25
Irene Cavazos,Echeverría,0,Apoyo familiar,384453,473.4
Yolanda Guadalupe Esquibel,Cervántez,0,Apoyo familiar,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,315.17
Henry,Montoya,1,C0RRUPT3D,Privada,412.11
Ramona Abril,Peñalver,0,Apoyo familiar,Pública,371.02
,,,,,
Graciela Córdoba,∞∞∞,,Apoyo familiar,Pública,397.54
Alberto Mario Vélez,Molano,X,Trabajo,Privada,148.09
Thiago Benjamin Miguel Angel Garcia,,0,[DAMAGED],<NULL>,265.97
,,,,,
Mary,Serrano,0,Apoyo familiar,Pública,∞∞∞
Catalina Ferreyra,Vera,0,Trabajo,{BAD},335.21
Dr(a). Luisana,Gomez,1,Apoyo familiar,Privada,
,,,,,
Lucía Lucy Jiménez,Andrade,1,Apoyo familiar,,504.37
∞∞∞,Giraldo,0,Trabajo,Pública,340.58
Alexander Olivia Sanchez,Escobar,1,Beca,Privada,467.99
Indira,Lovato,1,Apoyo familiar,Privada,479.95
Felipe,Paez,,Apoyo familiar,Pública,378.12
Dr(a). Mateo Benjamin,Sosa,0,∞∞∞,XX,382.08
Lina Marleny,,0,Trabajo,Pública,281.32
,Erazo,0,Apoyo familiar,Pública,[DAMAGED]
@@@,Cadenas-Hoz,0,$$$,Pública,505.39
###CORRUPT###,Olvera,0,Otro,Pública,377.38
@@@,Castejón,∞∞∞,,Pública,307.79
Virginia Luisa,Serna,0,Apoyo familiar,Pública,304.51
Rosalva del,Baena,1,@@@,INVALID,518.25
,,,,,
Ana Eugenia,Bohórquez,[DAMAGED],Apoyo familiar,Privada,@@@
Mtro. José Emilio,Rubio,0,Apoyo familiar,INVALID,882.0
∞∞∞,Belmonte,0,Apoyo familiar,Pública,362.37
Angie Adriana,Rivera,0,Apoyo familiar,Pública,∞∞∞
C0RRUPT3D,Ortiz,0,C0RRUPT3D,Pública,308.91
Juliana Alcira,Leal,1,Beca,Privada,361.58
Ana Edna,Gómez,0,Apoyo familiar,Pública,296.66
Juan Ignacio Lucas Luna,Molina,0,Crédito educativo,Pública,{BAD}
INVALID,Mesa,0,Apoyo familiar,Pública,327.36
Sessa Rolando Tovar,Arenas,0,Trabajo,Pública,248.56
Cristobal Caballero,Uribe,1,∞∞∞,Privada,INVALID
,$$$,0,Apoyo familiar,Pública,322.75
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Rodriguez,1,Crédito educativo,Privada,274.21
Mery Gladys Rincón,@@@,C0RRUPT3D,Apoyo familiar,Pública,380.58
[DAMAGED],Alvarez,0,Apoyo familiar,Pública,395.74
Josefina Romero,Nuñez,0,Otro,Pública,344.71
Lic. Gustavo,Varela,∞∞∞,Apoyo familiar,Pública,
Amador,Ramón,0,Crédito educativo,Pública,301.51
Mtro. Ana,Rivero,1,Apoyo familiar,Privada,<NULL>
Gustavo Escamilla,Maldonado,0,Apoyo familiar,Pública,364.32
,,,???,INVALID,
{BAD},<NULL>,0,Apoyo familiar,Pública,371.35
Fortunato,$$$,{BAD},Otro,Pública,443.37
José,Guerra,0,Apoyo familiar,Pública,0.0
Juan Ignacio Cruz,Fernandez,0,Trabajo,Pública,334.25
Ligia,Quintero,0,Apoyo familiar,XX,487.94
Dr. Teodoro,Apodaca,0,Apoyo familiar,Pública,450.07
Sandra Guillermo,Olivo,0,Apoyo familiar,Pública,321.75
Adán Emilia Véliz,Casanova,0,Apoyo familiar,Privada,∞∞∞
Isabela Arriaga,Toledo,0,Trabajo,###,304.3
Micaela Llano,Ribas,0,Otro,Pública,488.19
Octavio Francisco Figueroa,Diaz,0,Trabajo,,280.69
Bastian,Mendoza,[DAMAGED],Otro,Pública,482.34
Duilio,Llorente-Batlle,0,Otro,XX,446.54
Sr(a). Víctor,Lovato,0,Apoyo familiar,Privada,597.7
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Herrera,0,Apoyo familiar,Pública,489.53
Arcelia Negrete,Ulloa,0,Apoyo familiar,Pública,393.22
,,,,,
∞∞∞,,,,,
Dr(a). Joaquín,Gonzalez,1,@@@,Privada,371.1
ERR!!,###CORRUPT###,0,Apoyo familiar,Pública,392.57
Abril Galan,Pardo,,???,Pública,331.56
,,,???,XX,$$$
Nelson,Cerón,0,Apoyo familiar,,289.93
Celia Benavides,Razo,1,???,Privada,0.0
Juan Carlos,Varela,0,Apoyo familiar,Pública,273.05
Mtro. Victoria,Chapa,[DAMAGED],Trabajo,Pública,[DAMAGED]
600155,Rivera,1,Trabajo,Privada,347.66
ERR!!,Guardia,1,Apoyo familiar,Privada,555.9
Valentina Mia Jazmin Soto,Juarez,0,Trabajo,Pública,223.47
David,Corredor,###CORRUPT###,###CORRUPT###,Privada,676.28
Valero del,Galiano,0,@@@,Pública,292.28
Bastian Santiago,Gomez,0,Otro,Pública,322.86
Humberto Talavera,Nadal,0,Crédito educativo,Privada,314.57
ERR!!,Paez,0,Trabajo,Pública,297.84
Agustin,Ledesma,0,ERR!!,Pública,354.09
###CORRUPT###,Gonzales,1,Apoyo familiar,Privada,520.29
Arsenio Alegre,Reina,C0RRUPT3D,Beca,Privada,561.65
Henry Enrique Galindo,Jaramillo,0,Apoyo familiar,Pública,175.45
Rodolfo Mitzy,Aguilar,0,Trabajo,Pública,251.31
Dr(a). Isabella,<NULL>,0,Trabajo,Pública,@@@
Paola Sierra,Ureña,0,Otro,Pública,270.09
Lic. Ernesto,Robles,0,Trabajo,Pública,290.8
Leticia,Alemán,0,Trabajo,Pública,299.72
Perla Alfredo,Olivo,1,Apoyo familiar,INVALID,###
Alma Gonzalez,Vega,{BAD},,Pública,356.93
Martina Salvador,Sanchez,0,Crédito educativo,Privada,260.89
Guillermo Linares,Palomino,1,Apoyo familiar,Privada,663.41
Jorge Barragán,Quintanilla,,Crédito educativo,Pública,332.88
Dr(a). Juan Bautista,Alvarez,0,Apoyo familiar,Pública,362.63
Alta Gracia Negrón,Caraballo,C0RRUPT3D,###CORRUPT###,Pública,298.39
Marcial Cárdenas,{BAD},∞∞∞,Beca,Privada,448.53
Clara Fernando Valentín,Tijerina,INVALID,Trabajo,Pública,249.33
Cayetano Iborra,Villalonga,0,Apoyo familiar,Pública,306.22
John,González,0,Apoyo familiar,Pública,305.04
[DAMAGED],Agudelo,0,Apoyo familiar,Pública,336.56
,Morales,,Apoyo familiar,Pública,200.18
Yudy,{BAD},0,[DAMAGED],Pública,314.8
Rodrigo Olivas,Romero,X,Trabajo,Pública,249.99
Carolina Sonia Giraldo,Martínez,0,Apoyo familiar,Pública,350.84
Juliana Alcira,Leal,1,Apoyo familiar,Privada,ERR
Lupita Consuelo Catalán,INVALID,0,Apoyo familiar,Pública,∞∞∞
Delia Pilar,Correa,$$$,Apoyo familiar,Privada,554.34
Javier,Olmos,-9999.0,[DAMAGED],Pública,308.32
María Luz Suárez,Parra,0,Apoyo familiar,Privada,353.36
Pedro Delfina Ramirez,Garcia,0,Apoyo familiar,Pública,253.87
Esteban,Alfonso,0,C0RRUPT3D,Pública,234.2
Agapito Tomé,Rosado,0,Apoyo familiar,642967,591.2
José Emilio Lucio,Segura,0,Crédito educativo,Pública,###CORRUPT###
Martina Lara Garcia,Guzman,0,Apoyo familiar,Privada,566.32
Eva Pinto,Mur,###,Apoyo familiar,Pública,370.89
William,Jaimes,0,Trabajo,Pública,0.0
@@@,Garay,0,Apoyo familiar,Pública,266.81
,,,,,{BAD}
Lucas Martin,Castro,1,Otro,Privada,222.54
Tristán de,Azorin,0,Apoyo familiar,Privada,604.8
Minerva Camilo Melgar,[DAMAGED],0,Crédito educativo,Pública,329.17
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Abella,1,Apoyo familiar,Privada,∞∞∞
Thiago Agustin Bruno,Flores,0,Apoyo familiar,###CORRUPT###,<NULL>
Lina Andrea Arias,Gómez,0,Trabajo,Pública,243.28
,@@@,,,,
Delia Pavón,Cid,[DAMAGED],Apoyo familiar,Pública,371.47
INVALID,Urrutia,0,Crédito educativo,Pública,421.46
Emilia,Dominguez,0,Trabajo,Pública,254.04
,,,,,VAL7049
Remigio Reina,Barranco,0,Apoyo familiar,Pública,349.04
Benjamin Santino Ezequiel Vargas,Valdez,0,Apoyo familiar,Pública,406.85
Lorenzo Gael Ferreyra,Luna,0,Apoyo familiar,Pública,$$$
Adela Cuellar,C0RRUPT3D,0,Crédito educativo,XX,361.3
Nicolas Perez,Ferreyra,{BAD},Apoyo familiar,Pública,$$$
,,,,,
Antonia Alejandra Álvarez,735393,0,Trabajo,Pública,323.63
Ciriaco Dani Nieto,Uriarte,0,Crédito educativo,Pública,213.05
Esther Diaz,Azorin,0,Apoyo familiar,Pública,351.01
Purificación Torrent,Rosselló,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Pública,236.2
Esperanza Delia,Macías,[DAMAGED],Apoyo familiar,Privada,631.02
Renata,@@@,0,Crédito educativo,Pública,269.7
Salvador Escalante,,0,Apoyo familiar,Pública,306.64
Angélica Azorin,Cerro,1,Apoyo familiar,Privada,513.03
Adriana Francisca,Uribe,0,Crédito educativo,Pública,337.98
Óliver Luis Manuel,Santana,1,Beca,Privada,579.53
Silvestre,Mosquera,0,Apoyo familiar,Pública,405.37
Gabriela,INVALID,0,Crédito educativo,Privada,432.12
Inés,Quintero,1,Beca,Privada,420.78
Mauro Ramón,Quiroz,0,Apoyo familiar,Pública,$$$
Emilia Aurelio Cabán,Alvarez,0,Apoyo familiar,Pública,363.7
ERR!!,Gonzalez,0,259659,Pública,$$$
Vicente Espartaco,Fonseca,1,Beca,Privada,402.89
Guillermina Ayala,Godoy,1,Apoyo familiar,Privada,470.88
Lara Luz Milagros,Soria,@@@,Apoyo familiar,Pública,300.9
Fidel Bonilla,Martínez,0,Apoyo familiar,Privada,599.69
Tatiana Nubia Castro,Rodríguez,0,Trabajo,Pública,191.72
Édgar Gallardo,,0,Apoyo familiar,Pública,441.66
Petrona Fidela Terrón,Rubio,0,Apoyo familiar,Pública,287.18
Azahar Frutos,Cepeda,0,Apoyo familiar,Pública,381.42
Diana Isabel Ruiz,Mendoza,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,{BAD},@@@
María José José,Guzmán,0,Apoyo familiar,Pública,257.71
Emigdio Abad,Mateos,0,Otro,Pública,386.94
Catalina,Suarez,0,Apoyo familiar,Pública,205.63
Elisabet Débora Perelló,,0,Trabajo,Pública,260.53
###CORRUPT###,Montes,0,Crédito educativo,Pública,351.42
Luisa Ofelia García,Forero,0,[DAMAGED],Privada,845.21
ERR!!,Figueroa,0,Otro,Pública,472.98
Marianela Polo,Lumbreras,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Pública,@@@
Abelardo Anel,Alonso,0,Apoyo familiar,Pública,###CORRUPT###
Dante Simon,Suarez,1,Beca,Privada,465.82
Cándido Bas,Puga,0,Crédito educativo,Pública,288.0
Gisela Bernat,Villegas,0,@@@,Pública,342.6
Miguel Arley,Suárez,0,Apoyo familiar,Pública,295.7
Gonzalo José Eduardo Alonzo,Tello,0,???,Pública,232.54
@@@,Almansa,0,Apoyo familiar,,323.27
<NULL>,Gómez,0,Crédito educativo,Pública,260.51
Paola Molina,Velásquez,0,Crédito educativo,Pública,261.34
Eva Rosalia,###CORRUPT###,0,Crédito educativo,Pública,288.22
Camila Pedro,Campos,###CORRUPT###,Apoyo familiar,Pública,356.53
Eduardo,Gómez,0,Crédito educativo,Pública,285.42
Cándida,Lopez,0,???,Privada,0.0
Stiven Hugo,Fuentes,0,Trabajo,Pública,199.61
Graciela Miguel Ángel Olivas,Cedillo,X,Trabajo,Privada,267.19
Alfonso Dario Valencia,Ortiz,<NULL>,Trabajo,Pública,317.3
Pedro,Valdés,1,Beca,Privada,646.75
Jovita Cristina Ríos,Martín,X,Trabajo,Pública,259.59
Carlos Guardia,Piñol,<NULL>,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Pública,300.78
[DAMAGED],Orosco,1,Beca,[DAMAGED],414.37
Sandra Ledesma,Barrientos,0,Apoyo familiar,Pública,303.59
Blas de,Gual,VAL5338,Crédito educativo,Pública,###CORRUPT###
Josep Aragón,León,0,Crédito educativo,Pública,276.39
María Luisa Eduardo Navarrete,###CORRUPT###,0,Otro,Pública,412.75
Mayra Piedad,Pedraza,0,Crédito educativo,Pública,356.98
Miguel José Uribe,Martínez,0,Apoyo familiar,Pública,253.28
###CORRUPT###,Tovar,0,Apoyo familiar,Pública,461.88
450652,Sosa,0,Trabajo,Pública,VAL4783
,Reyes,0,###,Pública,278.7
Guadalupe Leiva,Muñoz,0,Otro,Pública,374.03
Dr(a). Felipe,Escobar,1,Apoyo familiar,Privada,411.09
Jaime Andrés Gómez,Barrera,C0RRUPT3D,<NULL>,Pública,
Alejandro,Morales,X,Beca,@@@,547.64
Ciro Juan,Mora,0,Apoyo familiar,Pública,[DAMAGED]
,,,,,
León Juarez,Sosa,[DAMAGED],Trabajo,,227.5
Edwin Julio,Hernández,0,Apoyo familiar,ERR!!,284.73
Graciela Barbara,Caldera,0,Apoyo familiar,Pública,417.67
Luca Ayala,Perez,###CORRUPT###,Trabajo,Privada,285.78
Thiago Benjamin Nuñez,Martinez,0,{BAD},Pública,492.06
María Cecilia,Acosta,0,Apoyo familiar,Pública,INVALID
@@@,Rodríguez,0,Trabajo,Pública,191.72
Dr(a). Ciro,Molina,0,Otro,Pública,429.08
Dante Juan Manuel Ponce,Ortiz,INVALID,Apoyo familiar,Pública,309.81
Luz Andrea Torres,Burbano,0,Otro,Pública,259.17
Alejo,Aguero,0,Otro,Pública,404.34
Lic. Eva,Segura,0,Trabajo,Pública,200.29
Francesco,[DAMAGED],1,Apoyo familiar,Privada,609.09
Lorena Hilda,Bustos,0,Apoyo familiar,Pública,462.69
Abigail Bustos,Garcia,X,Trabajo,Pública,325.25
Florentino Lluch,Luís,0,Trabajo,###CORRUPT###,255.63
Lourdes,Rivero,0,Apoyo familiar,Pública,338.22
,Diaz,0,Apoyo familiar,Pública,365.59
Sofía,Diaz,0,Apoyo familiar,Privada,587.15
Sergio Edilson,Henao,0,Apoyo familiar,Pública,232.13
José María Saucedo,Pérez,0,Apoyo familiar,Pública,442.62
,,,,,
Lic. Porfirio,Vaca,1,Trabajo,Privada,374.61
Carmen Claudia Giraldo,García,,Trabajo,Pública,130.96
Juliana Acosta,479211,0,???,Pública,999999.0
Esteban Fredy Sánchez,Cifuentes,0,Apoyo familiar,Pública,218.61
Íñigo Robledo,Ferreras,0,@@@,<NULL>,294.8
Olivia,Dominguez,0,Trabajo,Pública,133.9
$$$,Preciado,0,???,áéíóú ñ,433.95
Elvira Zambrano,Pinto,0,Apoyo familiar,Pública,392.12
Uma Gonzalez,Cardozo,0,Trabajo,Pública,219.17
Patricia,Mantilla,,Otro,∞∞∞,
###CORRUPT###,Morales,0,Otro,Pública,390.27
Ana Belén Luisa Riba,Cuéllar,,Crédito educativo,Pública,234.84
Mohamed Pascual,López,0,Apoyo familiar,Privada,462.72
Amor Carranza,Coloma,1,,Privada,603.09
Ing. Gabino de la,Fuente,0,Crédito educativo,Privada,343.19
,,,,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,
{BAD},Chaves,0,Trabajo,Privada,284.9
Duilio,Benavides-Castejón,0,Apoyo familiar,Pública,396.62
Dulce María,Nevárez,0,Apoyo familiar,Pública,340.68
<NULL>,Correa,1,Trabajo,Privada,272.24
Hilda Benito Bustamante,Palomino,0,Apoyo familiar,Pública,361.66
Dr. Frida,[DAMAGED],C0RRUPT3D,Beca,Privada,695.18
Felipe Torres,Maldonado,0,Apoyo familiar,{BAD},389.78
Carmela,Duran-Vega,0,Apoyo familiar,Privada,0.0
Thiago Benjamin,Suarez,VAL6016,Trabajo,Pública,173.88
Nayeli Benavídez,Campos,0,Crédito educativo,Pública,227.13
Paula,Gómez,0,ERR!!,[DAMAGED],256.94
Sonia Hugo Portillo,Casas,0,Apoyo familiar,Pública,401.28
