nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Fabiola Ferrán,Fonseca,0,Apoyo familiar,Pública,331.63
Jacinto Esparza,Rolón,0,Apoyo familiar,Pública,460.17
Dr(a). Mia Jazmin,Ortiz,0,Apoyo familiar,Pública,293.49
Camilo,Pérez,0,Trabajo,Pública,326.62
Camilo,Pérez,0,Otro,Pública,478.45
Camilo,Pérez,0,Apoyo familiar,Pública,252.67
Guillermina Ayala,Godoy,1,Apoyo familiar,Privada,470.88
Guillermina Ayala,Godoy,1,Beca,Privada,487.76
Sofía,Gallardo,0,Apoyo familiar,Pública,399.67
Isabel,Núñez,0,Apoyo familiar,Pública,413.27
Dulce María,Aguayo,0,Apoyo familiar,Privada,433.22
María,Gómez,0,Apoyo familiar,Pública,364.34
Espiridión Sacristán,Ferreras,0,Otro,Pública,403.26
Tulia,Ramírez,0,Apoyo familiar,Pública,315.75
Sandra Muñoz,Pérez,1,Otro,Privada,250.21
Sandra Muñoz,Pérez,1,Beca,Privada,421.09
Elsa Agustín del,Valle,0,Apoyo familiar,Pública,443.32
María Ruth,Rivera,0,Otro,Pública,394.59
María Ruth,Rivera,0,Apoyo familiar,Pública,298.82
Clementina Mayol,Sastre,0,Trabajo,Pública,225.73
José Emilio Virginia de la Torre,Soto,0,Apoyo familiar,Pública,436.92
Juan Ignacio Cruz,Fernandez,0,Trabajo,Pública,334.25
Juan Ignacio Cruz,Fernandez,0,Otro,Pública,336.55
Óscar José María,Noriega,0,Apoyo familiar,Pública,288.89
Elmer Vargas,Gómez,0,Apoyo familiar,Pública,418.37
Mtro. Conchita,Menchaca,0,Apoyo familiar,Pública,388.4
Sonia Lemus,Castro,0,Apoyo familiar,Privada,551.49
Ian Benjamin Martín,Arias,0,Trabajo,Pública,316.54
Ian Benjamin Martín,Arias,0,Crédito educativo,Pública,350.79
José Manuel Pons,Verdú,0,Trabajo,Pública,274.99
José Manuel Pons,Verdú,0,Apoyo familiar,Pública,291.54
Rafael Juan Amaya,Silva,0,Apoyo familiar,Pública,595.81
Agustin,Nuñez,0,Trabajo,Pública,194.84
Damián,Franco,0,Apoyo familiar,Privada,853.12
Camila Julieta,Paez,0,Crédito educativo,Pública,200.72
Camila Julieta,Paez,0,Apoyo familiar,Pública,388.41
Florencia Paulina Bravo,Cervantes,0,Apoyo familiar,Privada,506.43
Iván Juan Antonio Ortiz,Grau,0,Trabajo,Pública,288.26
Loida Navarrete,Rojas,0,Otro,Privada,215.6
Loida Navarrete,Rojas,0,Apoyo familiar,Privada,600.12
Lorenzo,Torres,0,Trabajo,Pública,246.3
Lorenzo,Torres,0,Crédito educativo,Pública,272.9
Lorenzo,Torres,0,Apoyo familiar,Pública,364.29
Victoria Benjamin Benitez,Perez,0,Otro,Pública,464.29
Victoria Benjamin Benitez,Perez,0,Crédito educativo,Pública,319.92
Victoria Benjamin Benitez,Perez,0,Apoyo familiar,Pública,407.75
Xiomara Blanca,Mariño,0,Otro,Pública,465.83
Xiomara Blanca,Mariño,0,Apoyo familiar,Pública,364.04
Danilo,Cabello-Carrasco,1,Otro,Privada,285.96
Danilo,Cabello-Carrasco,1,Apoyo familiar,Privada,411.98
Danilo,Cabello-Carrasco,1,Beca,Privada,455.3
Alma Fonseca,Múgica,0,Otro,Pública,454.22
Fidel Hermelinda Laureano,Espino,0,Apoyo familiar,Pública,338.46
Mtro. Abril,Luna,0,Apoyo familiar,Pública,354.02
Stiven Diego,Parra,1,Trabajo,Privada,267.15
Stiven Diego,Parra,1,Crédito educativo,Privada,318.51
Stiven Diego,Parra,1,Apoyo familiar,Privada,425.78
Stiven Diego,Parra,1,Beca,Privada,383.28
Montserrat Vila,Company,0,Apoyo familiar,Pública,338.22
Francisco Lautaro Ezequiel,Herrera,0,Trabajo,Pública,172.57
Alma,Rodriguez,0,Crédito educativo,Pública,270.53
Alma,Rodriguez,0,Apoyo familiar,Pública,331.79
Lorena,Fuentes,0,Apoyo familiar,Pública,335.81
Elena,Gonzalez,0,Otro,Pública,491.92
Dr. Hilda,Aguirre,0,Apoyo familiar,Pública,231.65
Alma Ciro Castillo,Ruiz,0,Trabajo,Pública,226.86
Alma Ciro Castillo,Ruiz,0,Crédito educativo,Pública,263.24
William Julián,Gómez,0,Trabajo,Pública,302.59
William Julián,Gómez,0,Crédito educativo,Pública,239.1
William Julián,Gómez,0,Apoyo familiar,Pública,297.23
Isabel Raquel,Zavala,0,Apoyo familiar,Pública,323.76
Sofia,Alvarez,0,Trabajo,Pública,220.99
Agustin Ignacio,Soto,0,Crédito educativo,Pública,382.16
Andrea Gladys,Díaz,0,Trabajo,Pública,193.07
Andrea Gladys,Díaz,0,Apoyo familiar,Pública,324.35
Santiago Rodriguez,Soto,0,Trabajo,Pública,266.6
Martha Sofía García,Martínez,1,Otro,Privada,246.48
Martha Sofía García,Martínez,1,Apoyo familiar,Privada,454.27
Martha Sofía García,Martínez,1,Beca,Privada,406.74
Fernando Reig,Portillo,0,Trabajo,Pública,207.58
Fernando Reig,Portillo,0,Crédito educativo,Pública,381.12
Catalina Terán,Peralta,0,Apoyo familiar,Pública,370.68
Francesca Barrios,Diaz,0,Crédito educativo,Pública,314.19
Magdalena Wendolin Roldán,Covarrubias,0,Apoyo familiar,Pública,276.27
Tatiana Nubia Castro,Rodríguez,0,Trabajo,Pública,191.72
Tatiana Nubia Castro,Rodríguez,0,Apoyo familiar,Pública,365.46
Andrea,Ozuna,0,Apoyo familiar,Pública,250.51
Mtro. Rebeca,Salas,0,Apoyo familiar,Pública,409.26
Dante,Ponce,1,Apoyo familiar,Privada,407.78
Dante,Ponce,1,Beca,Privada,427.63
Javier Marco Mercado,Giraldo,0,Trabajo,Pública,295.77
Javier Marco Mercado,Giraldo,0,Otro,Pública,217.09
Felix,Duarte,0,Apoyo familiar,Privada,374.97
Olivia,Dominguez,0,Trabajo,Pública,133.9
Octavia Arranz,Heras,0,Trabajo,Pública,277.09
Octavia Arranz,Heras,0,Apoyo familiar,Pública,466.18
Soledad Pablo Lovato,Barrera,0,Trabajo,Pública,306.47
Lilia,Uribe,0,Apoyo familiar,Pública,412.05
Angélica Calzada,Vargas,0,Otro,Pública,361.41
Daniel Muñoz,Mora,0,Apoyo familiar,Privada,570.1
Bautista Ledesma,Cardozo,0,Trabajo,Pública,236.06
Bautista Ledesma,Cardozo,0,Apoyo familiar,Pública,414.37
Thiago Valentin Ian Ruiz,Gonzalez,0,Apoyo familiar,Pública,353.66
Fernando Simó,Tormo,0,Trabajo,Pública,179.74
Fernando Simó,Tormo,0,Otro,Pública,344.95
Catalina Ferreyra,Vera,0,Trabajo,Pública,335.21
Agustin Victoria,Lopez,0,Crédito educativo,Pública,274.53
Armida Carmen Mariscal,Casanova,0,Crédito educativo,Privada,362.15
Bautista Paulina,Peralta,0,Crédito educativo,Pública,283.61
Bautista Paulina,Peralta,0,Apoyo familiar,Pública,449.31
Jorge,Domínguez,0,Apoyo familiar,Pública,316.7
Zeferino Tejada,Gálvez,0,Apoyo familiar,Privada,313.58
Luana Correa,Moreno,0,Crédito educativo,Pública,270.51
Luana Correa,Moreno,0,Apoyo familiar,Pública,375.35
Nuria Mendez,Saldaña,1,Trabajo,Privada,263.1
Nuria Mendez,Saldaña,1,Otro,Privada,373.79
Nuria Mendez,Saldaña,1,Apoyo familiar,Privada,710.4
Nuria Mendez,Saldaña,1,Beca,Privada,387.16
Adela Amanda Pi,Franch,1,Apoyo familiar,Privada,287.02
Adela Amanda Pi,Franch,1,Beca,Privada,534.8
Evelio Elvira Bustos,Alemán,1,Trabajo,Privada,260.84
Evelio Elvira Bustos,Alemán,1,Otro,Privada,255.58
Evelio Elvira Bustos,Alemán,1,Beca,Privada,322.21
Juan Sebastian Romero,Lopez,0,Apoyo familiar,Pública,300.47
Valero de,Diez,0,Apoyo familiar,Pública,313.23
Linda Sepúlveda,Cardenas,0,Apoyo familiar,Pública,412.94
Julio Juan,Rojas,0,Crédito educativo,Pública,233.71
Julio Juan,Rojas,0,Apoyo familiar,Pública,366.15
Juan Ignacio,Diaz,0,Crédito educativo,Pública,373.08
Juan Ignacio,Diaz,0,Apoyo familiar,Pública,314.86
Juan Diego,Ruiz,0,Apoyo familiar,Pública,302.46
Malena Bautista,Maldonado,0,Otro,Pública,367.04
Malena Bautista,Maldonado,0,Apoyo familiar,Pública,382.91
María,Torres,1,Otro,Privada,252.54
María,Torres,1,Beca,Privada,310.54
Argemiro Luis Lozano,Cerón,0,Apoyo familiar,Pública,398.81
Barbara Ruby Meléndez,Oquendo,0,Apoyo familiar,Pública,325.33
Delia Teresa Matías,Rosario,0,Otro,Pública,278.97
Delia Teresa Matías,Rosario,0,Apoyo familiar,Pública,388.11
Agustina Sanchez,Piñeiro,0,Apoyo familiar,Pública,438.36
Ing. Adán,Gonzales,0,Trabajo,Privada,218.13
Ing. Adán,Gonzales,0,Crédito educativo,Privada,327.5
Ing. Adán,Gonzales,0,Apoyo familiar,Privada,291.51
Purificación Viviana Casanova,Mendizábal,0,Crédito educativo,Privada,264.92
Purificación Viviana Casanova,Mendizábal,0,Otro,Privada,476.22
Federico,Bétancourt,0,Apoyo familiar,Pública,297.89
Glauco Valenzuela,Martin,0,Apoyo familiar,Pública,304.63
José Manuél Emilia,Archuleta,1,Crédito educativo,Privada,256.03
José Manuél Emilia,Archuleta,1,Apoyo familiar,Privada,484.02
José Manuél Emilia,Archuleta,1,Beca,Privada,507.27
Lic. Isaac,Cervantes,0,Apoyo familiar,Pública,308.04
Armando Fabio,Guzmán,1,Apoyo familiar,Privada,536.66
Armando Fabio,Guzmán,1,Beca,Privada,201.64
Gonzalo Francisco Ponce,Romero,0,Apoyo familiar,Pública,319.38
Sr(a). Wendolin,Guzmán,0,Crédito educativo,Pública,370.3
Sr(a). Wendolin,Guzmán,0,Otro,Pública,251.21
Lic. Nicolás,Medina,0,Apoyo familiar,Pública,366.73
Sonia,Aguayo,1,Apoyo familiar,Privada,282.16
Sonia,Aguayo,1,Beca,Privada,503.31
Anastasia Fernández,Azorin,0,Trabajo,Privada,260.77
Anastasia Fernández,Azorin,0,Apoyo familiar,Privada,428.15
Carmen Aurora,Delgadillo,0,Apoyo familiar,Pública,350.77
Natividad Arcelia,Polanco,1,Trabajo,Privada,252.82
Natividad Arcelia,Polanco,1,Otro,Privada,331.45
Natividad Arcelia,Polanco,1,Beca,Privada,351.79
Mateo Santiago Flores,Juarez,0,Apoyo familiar,Pública,370.78
Fabián,Bolaños,1,Trabajo,Privada,172.34
Fabián,Bolaños,1,Crédito educativo,Privada,281.91
Fabián,Bolaños,1,Beca,Privada,426.8
Mauricio Arcelia Murillo,Otero,0,Trabajo,Pública,205.33
Agustin Ciro,Cabrera,0,Apoyo familiar,Pública,321.42
Tobias Geronimo,Gonzalez,0,Crédito educativo,Pública,232.2
Ian,Navarro,0,Crédito educativo,Pública,273.0
Ian,Navarro,0,Apoyo familiar,Pública,439.01
Yaneth Díaz,Flórez,0,Trabajo,Pública,223.23
Jorge Julio Ramos,Quintero,0,Crédito educativo,Pública,321.51
Jorge Julio Ramos,Quintero,0,Apoyo familiar,Pública,299.59
Felipe Santiago,Gonzalez,0,Apoyo familiar,Pública,407.31
Diego Camilo Medina,Villamizar,0,Crédito educativo,Pública,341.13
Diego Camilo Medina,Villamizar,0,Apoyo familiar,Pública,526.26
Julieta,Olivera,0,Trabajo,Privada,241.22
Vicenta Arias,Casanova,0,Trabajo,Pública,283.43
Vicenta Arias,Casanova,0,Apoyo familiar,Pública,358.0
Sr(a). Santiago,Benitez,0,Apoyo familiar,Pública,445.74
Alfonso Mauricio,Pacheco,0,Apoyo familiar,Privada,779.17
Ángeles Rodrigo,Huerta,0,Crédito educativo,Pública,344.7
Aldo,Nájera,0,Apoyo familiar,Pública,341.88
Eladio Sarabia,Colom,0,Apoyo familiar,Pública,364.18
Karen Delia Sepúlveda,Rodríguez,0,Apoyo familiar,Pública,356.94
Gisela Bernat,Villegas,0,Trabajo,Pública,262.61
Gisela Bernat,Villegas,0,Apoyo familiar,Pública,342.6
Daniel,Ponce,1,Trabajo,Privada,260.74
Daniel,Ponce,1,Apoyo familiar,Privada,646.68
Daniel,Ponce,1,Beca,Privada,492.34
César,Lozano,0,Trabajo,Pública,266.57
César,Lozano,0,Apoyo familiar,Pública,393.82
Dr(a). Abril,Cardozo,0,Apoyo familiar,Pública,286.97
Maximino Ocaña,Clavero,1,Otro,Privada,489.01
Maximino Ocaña,Clavero,1,Beca,Privada,586.09
Antonia Alejandra Álvarez,Ospino,0,Trabajo,Pública,323.63
Catalina Ramos,Ramirez,0,Apoyo familiar,Pública,277.56
Maria Paz Joaquin Torres,Vega,1,Apoyo familiar,Privada,394.2
Maria Paz Joaquin Torres,Vega,1,Beca,Privada,395.16
Dulce,Sandoval,0,Trabajo,Pública,210.03
Dulce,Sandoval,0,Apoyo familiar,Pública,421.3
Margarita Garcia,Estevez,0,Apoyo familiar,Pública,318.33
Dulce Espinosa,Huerta,1,Trabajo,Privada,282.02
Dulce Espinosa,Huerta,1,Crédito educativo,Privada,288.57
Dulce Espinosa,Huerta,1,Beca,Privada,414.81
Lucía,Morales,0,Crédito educativo,Pública,231.14
Lucía,Morales,0,Otro,Pública,350.46
Guadalupe Briones,Ocasio,0,Otro,Pública,274.0
Amílcar,Nogués-Andreu,0,Otro,Pública,425.35
Amílcar,Nogués-Andreu,0,Apoyo familiar,Pública,325.3
Mercedes,Campos,0,Apoyo familiar,Pública,383.48
Eliseo Aguilar,Arnaiz,0,Crédito educativo,Pública,391.26
Juan Carlos,Aguilar,0,Trabajo,Privada,202.55
Juan Carlos,Aguilar,0,Apoyo familiar,Privada,664.13
Dr(a). Paula,Herrera,0,Apoyo familiar,Pública,416.76
Enrique Carrillo,Herrera,0,Trabajo,Pública,238.17
Enrique Carrillo,Herrera,0,Apoyo familiar,Pública,440.8
Nelcy Nelly Rivera,Martínez,0,Otro,Pública,281.49
Roberto José,Polo,0,Trabajo,Privada,224.89
Roberto José,Polo,0,Crédito educativo,Privada,270.43
Benjamin Juan Ignacio,Pereyra,0,Trabajo,Pública,208.19
María Cristina Serafín Roldán,Serrato,0,Apoyo familiar,Privada,307.26
Benjamin Luca,Acuña,0,Apoyo familiar,Pública,367.09
Valentina,Arboleda,0,Otro,Pública,286.38
David Jairo Mena,Alzate,0,Crédito educativo,Pública,185.26
David Jairo Mena,Alzate,0,Apoyo familiar,Pública,346.29
Saúl Ibarra,Acosta,0,Apoyo familiar,Pública,254.66
Emilia Ferrero,Clemente,0,Apoyo familiar,Pública,490.68
Jose Ramón Bonet,Mata,0,Trabajo,Pública,295.57
Jose Ramón Bonet,Mata,0,Otro,Pública,303.19
Kiara Ivan,Suarez,0,Apoyo familiar,Pública,410.66
Eric David,Burgos,0,Otro,Pública,479.47
Eric David,Burgos,0,Apoyo familiar,Pública,369.01
Otilia Andres,Cueto,0,Trabajo,Pública,313.62
Otilia Andres,Cueto,0,Crédito educativo,Pública,343.95
Otilia Andres,Cueto,0,Apoyo familiar,Pública,377.77
Brayan Torres,Muñoz,0,Crédito educativo,Pública,200.71
Brayan Torres,Muñoz,0,Otro,Pública,203.24
Brayan Torres,Muñoz,0,Apoyo familiar,Pública,384.13
Vicente Ayala,Godoy,0,Crédito educativo,Pública,330.38
Vicente Ayala,Godoy,0,Apoyo familiar,Pública,366.74
Violeta Romero,Martinez,0,Crédito educativo,Pública,245.28
Florinda Pizarro,Rueda,0,Trabajo,Pública,198.6
Florinda Pizarro,Rueda,0,Apoyo familiar,Pública,347.12
Francisco Javier Camilo,López,0,Apoyo familiar,Pública,366.1
Arsenio Nieto,Fabra,0,Apoyo familiar,Pública,308.42
Flor,Castejón-Millán,1,Apoyo familiar,Privada,540.83
Flor,Castejón-Millán,1,Beca,Privada,542.99
Sr(a). Josefina,Luna,0,Crédito educativo,Pública,315.47
Luisa,Maya,0,Crédito educativo,Pública,225.49
Luisa,Maya,0,Apoyo familiar,Pública,396.07
Beatriz Agudelo,Torres,0,Apoyo familiar,Pública,340.28
Mateo Benjamin Medina,Fernandez,0,Trabajo,Pública,154.61
Mateo Benjamin Medina,Fernandez,0,Apoyo familiar,Pública,295.69
Tatiana Ángela Agudelo,Sánchez,0,Apoyo familiar,Pública,321.78
Esther Esmeralda Vallés,Casal,0,Trabajo,Pública,344.38
Víctor Alberto Jiménez,Parada,0,Trabajo,Pública,277.83
Víctor Alberto Jiménez,Parada,0,Apoyo familiar,Pública,257.9
Calista Galvez,Gomila,1,Apoyo familiar,Privada,547.08
Calista Galvez,Gomila,1,Beca,Privada,287.75
Tiburcio Torrent,Pou,0,Apoyo familiar,Pública,387.35
Aleida Vásquez,Quintero,0,Trabajo,Privada,271.67
Aleida Vásquez,Quintero,0,Otro,Privada,308.77
Aleida Vásquez,Quintero,0,Apoyo familiar,Privada,464.64
Matilda Francesca Pereyra,Garcia,0,Apoyo familiar,Pública,315.46
Lic. Beatriz,Ceja,0,Crédito educativo,Pública,362.3
Lic. Beatriz,Ceja,0,Apoyo familiar,Pública,245.42
Miriam,Blanco,0,Apoyo familiar,Pública,151.97
Dante Simon,Suarez,1,Apoyo familiar,Privada,449.81
Dante Simon,Suarez,1,Beca,Privada,465.82
Esteban Elsa,Aguirre,1,Trabajo,Privada,274.22
Esteban Elsa,Aguirre,1,Apoyo familiar,Privada,536.38
Esteban Elsa,Aguirre,1,Beca,Privada,344.56
Ruth Candelaria,Sánchez,0,Apoyo familiar,Pública,194.33
Gabriel Catalina,Bravo,1,Apoyo familiar,Privada,524.51
Gabriel Catalina,Bravo,1,Beca,Privada,478.56
Caridad Serrato,Mireles,1,Apoyo familiar,Privada,488.21
Caridad Serrato,Mireles,1,Beca,Privada,379.54
Lucía Lola,Gonzalez,1,Apoyo familiar,Privada,548.9
Lucía Lola,Gonzalez,1,Beca,Privada,398.76
Minerva,Madrid,0,Apoyo familiar,Pública,471.47
Yuridia,Burgos,0,Crédito educativo,Pública,329.95
Yuridia,Burgos,0,Apoyo familiar,Pública,342.33
Victoria,Ferreyra,0,Trabajo,Pública,214.67
Victoria,Ferreyra,0,Crédito educativo,Pública,316.0
Victoria,Ferreyra,0,Apoyo familiar,Pública,287.13
Luz,García,0,Apoyo familiar,Pública,366.72
Sr(a). Benjamin,Silva,0,Apoyo familiar,Pública,386.91
Juliana Catalina Luna,Alvarez,0,Apoyo familiar,Pública,341.41
Franco Santino Rodriguez,Bustos,0,Crédito educativo,Pública,262.18
Franco Santino Rodriguez,Bustos,0,Apoyo familiar,Pública,197.72
Alejandra,Orta,0,Apoyo familiar,Privada,604.9
Maximo Nuñez,Vera,0,Crédito educativo,Privada,324.2
Narciso,Carpio,1,Apoyo familiar,Privada,533.71
Narciso,Carpio,1,Beca,Privada,277.29
Dr. Abigail,Vaca,0,Apoyo familiar,Pública,447.23
Juan Ignacio Valentino Diaz,Lopez,0,Trabajo,Pública,235.57
Juan Ignacio Valentino Diaz,Lopez,0,Apoyo familiar,Pública,295.68
María,González,0,Apoyo familiar,Pública,472.78
Horacio Juan,Rendón,1,Trabajo,Privada,207.16
Horacio Juan,Rendón,1,Beca,Privada,374.56
Eutimio de,Vives,1,Apoyo familiar,Privada,511.31
Eutimio de,Vives,1,Beca,Privada,441.54
Carlos Mauricio Álvarez,Vallejo,0,Trabajo,Pública,232.52
Carlos Mauricio Álvarez,Vallejo,0,Apoyo familiar,Pública,355.84
Nubia Vanessa Gómez,Gómez,0,Crédito educativo,Pública,268.24
Nubia Vanessa Gómez,Gómez,0,Otro,Pública,350.73
Nubia Vanessa Gómez,Gómez,0,Apoyo familiar,Pública,374.11
Esmeralda Cecilia Zarate,Urías,0,Apoyo familiar,Pública,376.33
Mtro. Germán,Cazares,0,Trabajo,Pública,237.2
Nicolas Perez,Ferreyra,0,Apoyo familiar,Pública,454.91
María Eugenia,Botello,0,Apoyo familiar,Pública,450.82
Marcos Sánchez,Ramírez,1,Trabajo,Privada,323.22
Marcos Sánchez,Ramírez,1,Crédito educativo,Privada,266.3
Marcos Sánchez,Ramírez,1,Apoyo familiar,Privada,686.15
Marcos Sánchez,Ramírez,1,Beca,Privada,455.58
Edith Blanca Jaimes,Molina,0,Apoyo familiar,Pública,405.67
Cristian,Mata,0,Apoyo familiar,Pública,389.96
Benjamin,Juarez,0,Apoyo familiar,Pública,367.56
Bernabé,Canet-Ramírez,0,Apoyo familiar,Pública,338.92
Micaela Borrell,Parejo,1,Crédito educativo,Privada,372.03
Micaela Borrell,Parejo,1,Beca,Privada,438.03
Carlos,Bautista,0,Trabajo,Pública,286.61
Luz,Gonzáles,0,Apoyo familiar,Pública,336.5
Bernardo,Castañeda,0,Trabajo,Pública,282.73
Bernardo,Castañeda,0,Crédito educativo,Pública,271.6
Mtro. Rolando,Saiz,0,Apoyo familiar,Pública,522.67
Febe,Luján,0,Apoyo familiar,Pública,166.73
Yésica Andrea,Monroy,0,Apoyo familiar,Pública,400.59
Lautaro Thiago Nicolas,Martin,0,Otro,Pública,297.56
Lautaro Thiago Nicolas,Martin,0,Apoyo familiar,Pública,344.49
Mia,Perez,0,Apoyo familiar,Pública,386.24
Claudio José María,Vanegas,0,Apoyo familiar,Pública,289.99
Matilde,Henao,1,Apoyo familiar,Privada,652.66
Matilde,Henao,1,Beca,Privada,595.81
Ruth Laura Cruz,Mendoza,0,Otro,Pública,320.06
Ruth Laura Cruz,Mendoza,0,Apoyo familiar,Pública,305.88
César Fernando Osorio,Ibarra,0,Apoyo familiar,Pública,417.93
Teresa Asunción Magaña,Palomo,0,Trabajo,Pública,332.47
Teresa Asunción Magaña,Palomo,0,Otro,Pública,406.41
Teresa Asunción Magaña,Palomo,0,Apoyo familiar,Pública,388.13
Yolanda María,Moreno,0,Apoyo familiar,Pública,272.19
Lucio Barceló,Blazquez,0,Apoyo familiar,Pública,310.78
Rubén José Núñez,Buitrago,0,Trabajo,Pública,198.57
Rubén José Núñez,Buitrago,0,Apoyo familiar,Pública,197.84
Miriam,Serrato,0,Apoyo familiar,Pública,445.62
Adoración Falcón,Aguilar,0,Apoyo familiar,Pública,328.25
Dr(a). Emma,Ponce,0,Otro,Pública,325.44
Jacinta Carla Zabaleta,Gomila,0,Apoyo familiar,Privada,529.6
Josefina Cepeda,Serrano,0,Apoyo familiar,Pública,368.28
Laura,Rivera,0,Apoyo familiar,Pública,341.74
Claudia Ruth,Roa,0,Trabajo,Pública,212.21
Claudia Ruth,Roa,0,Apoyo familiar,Pública,424.59
Eutimio Jose Antonio Marin,Landa,0,Otro,Pública,248.91
Eutimio Jose Antonio Marin,Landa,0,Apoyo familiar,Pública,324.64
Susana Varela,Orta,0,Trabajo,Pública,224.64
Susana Varela,Orta,0,Apoyo familiar,Pública,309.86
Trinidad Noelia Aranda,Rivas,0,Apoyo familiar,Pública,344.5
Benicio Cabrera,Romero,0,Apoyo familiar,Pública,356.68
María Mabel,Díaz,0,Apoyo familiar,Pública,315.24
Luz,Rincón,0,Apoyo familiar,Pública,325.45
Lola,Corral,0,Apoyo familiar,Pública,345.44
Ian Ezequiel Gonzalez,Vazquez,0,Apoyo familiar,Pública,337.8
Leidy Liliana Morales,Galindo,0,Apoyo familiar,Pública,358.87
Mirian Teresa,Mendoza,0,Apoyo familiar,Pública,303.07
Manuel Abigail Muñoz,Farías,0,Apoyo familiar,Pública,422.12
Erasmo,Arjona,0,Crédito educativo,Pública,305.81
Erasmo,Arjona,0,Apoyo familiar,Pública,316.6
Lucía,Meraz,0,Apoyo familiar,Privada,537.54
Nazario Flor,Tello,0,Trabajo,Pública,246.28
Nazario Flor,Tello,0,Apoyo familiar,Pública,236.2
Laura Esperanza,Vera,0,Apoyo familiar,Pública,396.51
Leonor Mónica Ordóñez,Ceja,0,Trabajo,Pública,199.02
Ruy Almazán,Cases,1,Otro,Privada,471.27
Ruy Almazán,Cases,1,Beca,Privada,440.35
Mónica Adán Granado,Ávila,0,Apoyo familiar,Privada,282.22
Adalberto Daza,Mejía,0,Apoyo familiar,Privada,610.32
Mauricio,Ochoa,0,Crédito educativo,Pública,283.86
Mauricio,Ochoa,0,Otro,Pública,267.82
Dr. Nayeli,Escobar,0,Apoyo familiar,Pública,400.04
Camila Frida Gutiérrez,Portillo,0,Apoyo familiar,Privada,534.86
Benjamín,Sandoval,0,Apoyo familiar,Pública,288.04
Rosa Sonia,Córdova,0,Apoyo familiar,Pública,410.24
César Pacheco,Arellano,0,Trabajo,Pública,231.54
César Pacheco,Arellano,0,Apoyo familiar,Pública,146.97
Margoth Fernanda Garzón,López,0,Trabajo,Pública,231.26
Griselda Zapata,Medina,0,Otro,Pública,358.98
Iván Luis,Roque,0,Apoyo familiar,Pública,240.27
Inmaculada,Aznar,0,Apoyo familiar,Pública,370.98
Marcela Isabel,Romero,0,Apoyo familiar,Pública,267.4
Juan Cruz Isabella,Gonzalez,0,Apoyo familiar,Pública,393.64
Cloe Machado,Suarez,0,Apoyo familiar,Pública,400.6
Fernanda Carmen,Rincón,0,Trabajo,Pública,241.4
Fernanda Carmen,Rincón,0,Apoyo familiar,Pública,338.71
Luis,Camacho,0,Apoyo familiar,Pública,294.25
Jorge Luis Jos Villalpando,Tafoya,0,Apoyo familiar,Privada,358.77
Camila Sandra Flórez,Murcia,0,Trabajo,Pública,334.9
Camila Sandra Flórez,Murcia,0,Otro,Pública,217.0
Sr(a). Alma,Villa,1,Apoyo familiar,Privada,508.87
Sr(a). Alma,Villa,1,Beca,Privada,422.31
Marisela Berta,Benavídez,0,Apoyo familiar,Pública,387.68
Nelson,Cerón,0,Otro,Pública,277.95
Nelson,Cerón,0,Apoyo familiar,Pública,289.93
Dr. Alvaro,Cavazos,0,Apoyo familiar,Pública,333.02
Paulina,Hernádez,1,Apoyo familiar,Privada,347.87
Paulina,Hernádez,1,Beca,Privada,411.54
Daniel Humberto,Vallejo,0,Apoyo familiar,Pública,386.82
Hortensia Zabaleta,Vara,0,Apoyo familiar,Privada,1087.09
Marcelino Lledó,Castelló,0,Trabajo,Pública,231.23
Marcelino Lledó,Castelló,0,Apoyo familiar,Pública,433.39
