nombre,apellido,ciudad,provincia,longitud,latitud,distancia,tipo_universidad,universidad,semestre,anio,periodo,carrera,genero,edad,modalidad,zona,tipo_vivienda,sector,codigo_postal
María,Vargas, Velasco Ibarra, Guayas,-79.8779821,-2.2843364,275.19,Pública,Universidad Andina Simón Bolívar (UASB),5,2024,2024-A,Arquitectura,Masculino,19,En línea,Quito,Arrendada,La Magdalena,170111
Thiago Emanuel Federico,Moreno,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Pública,Universidad Andina Simón Bolívar (UASB),7,2024,2024-B,Psicología Clínica,Masculino,21,Presencial,Quito,Arrendada,Pacto,170172
Guadalupe Marisol,Díaz, Huaca, Carchi,-77.727333,0.7987391,143.02,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-A,Turismo,Masculino,20,Presencial,Quito,Residencia universitaria,San Sebastian,170116
Chema Vilaplana,Carreras,Macas, Morona Santiago,-78.1175466,-2.3046252,235.9,Pública,Universidad Central del Ecuador (UCE),5,2024,2024-A,Química,Femenino,21,Presencial,Quito,Familiar,Pedro Vicente Maldonado,170173
Pedro Castro,Fernandez, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,Privada,Universidad de las Américas (UDLA),5,2024,2024-A,Psicopedagogía,Masculino,24,Presencial,Quito,Residencia universitaria,Chavezpamba,170158
Claudia,Blanco, San Miguel de Los Bancos, Pichincha,-78.9214659,-0.0188368,50.7,Pública,Universidad Central del Ecuador (UCE),10,2023,2023-A,Ingeniería Agronómica,Masculino,19,Híbrida,Quito,Propia,La Mena,170142
Cristian Medrano,Zambrano, Guano, Chimborazo,-78.6578385,-1.539923,147.64,Pública,Escuela Politécnica del Ejército (ESPE),10,2023,2023-B,Finanzas,Masculino,26,Presencial,Quito,Familiar,Las Cuadras,170128
Soledad Nadia Mascaró,Trujillo,Macas, Morona Santiago,-78.1175466,-2.3046252,235.9,Pública,Universidad Central del Ecuador (UCE),3,2024,2024-B,Comercio Exterior,Femenino,22,Presencial,Quito,Arrendada,Guayllabamba,170163
Socorro Cecilia,Torres, Pimampiro, Imbabura,-77.9402742,0.393298,93.27,Pública,Universidad Central del Ecuador (UCE),1,2024,2024-B,Marketing,Femenino,20,Presencial,Quito,Arrendada,Pifo,170175
Sr(a). Natalia,Crespo, Junín, Manabí,-80.2054147,-0.9394745,204.54,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Diseño Gráfico,Masculino,20,Presencial,Quito,Familiar,Santa Barbara,170117
Dr(a). Catalina,Diaz, Palora, Morona Santiago,-77.9675269,-1.6981449,175.15,Pública,Instituto de Altos Estudios Nacionales (IAEN),9,2025,2025-B,Matemáticas,Femenino,18,Presencial,Quito,Arrendada,San Sebastian,170116
Isabel Jorge Luis Lozada,Gamez, Archidona, Napo,-77.955042,-0.7160712,82.95,Pública,Escuela Politécnica Nacional (EPN),1,2025,2025-B,Marketing,Masculino,20,Presencial,Quito,Familiar,Itchimbia,170136
Sr(a). Juan Ignacio,Sosa, Pedro Vicente Maldonado, Pichincha,-79.0400619,0.1612052,72.4,Privada,Pontificia Universidad Católica del Ecuador (PUCE),3,2025,2025-A,Artes Visuales,Masculino,17,Presencial,Quito,Familiar,Calderon (Carapungo),170155
Ing. Federico,Arenas, El Tambo, Cañar,-78.9133964,-2.4828078,255.51,Pública,Universidad Central del Ecuador (UCE),4,2025,2025-B,Ingeniería Mecánica,Masculino,24,Presencial,Quito,Arrendada,Yaruquì,170185
Aníbal Garcés,Flórez, El Coca, Orellana,-76.9837216,-0.4721804,172.26,Pública,Instituto de Altos Estudios Nacionales (IAEN),1,2025,2025-A,Nutrición,Femenino,17,Presencial,Quito,Familiar,Rumipamba,170147
Bertha,Pinto,Pujilí, Cotopaxi,-78.8559205,-1.0077046,95.54,Privada,Universidad Politécnica Salesiana (UPS),1,2025,2025-B,Educación Inicial,Femenino,21,Presencial,Quito,Arrendada,Carcelen,170120
Mauricio Jesús Arango,Ruiz, Atacames, Esmeraldas,-79.8790841,0.7971086,189.45,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-B,Hotelería,Masculino,18,Presencial,Quito,Arrendada,San Sebastian,170116
Celso Aguilera,Bastida,Otavalo, Imbabura,-78.2454274,0.2227636,57.5,Pública,Universidad Central del Ecuador (UCE),2,2025,2025-B,Negocios Internacionales,Masculino,19,Presencial,Quito,Arrendada,San Blas,170113
Luz Bernardo,Flórez, Cariamanga, Loja,-79.5559525,-4.326038,471.04,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Fisioterapia,Femenino,19,Presencial,Quito,Propia,La Floresta,170109
Thiago Valentin Fernandez,Medina, Valencia, Los Ríos,-79.3211355,-0.7696521,108.72,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-A,Psicología,Femenino,25,Presencial,Quito,Arrendada,La Vicentina,170112
María,Martínez, Colimes, Guayas,-80.0818751,-1.5161582,226.31,Pública,Escuela Politécnica Nacional (EPN),7,2025,2025-A,Educación Básica,Prefiere no decir,18,Presencial,Quito,Arrendada,Guamani,170126
Alexandra Martha,Muñoz, Naranjito, Guayas,-79.3904646,-2.1590388,236.66,Privada,Universidad Tecnológica Indoamérica (UTI),10,2025,2025-B,Tecnologías de la Información,Femenino,23,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Agustín,Benitez, Mocache, Los Ríos,-79.5512661,-1.1979,158.63,Pública,Universidad Central del Ecuador (UCE),10,2024,2024-A,Ingeniería en Sistemas,Masculino,23,Presencial,Quito,Arrendada,El Inca,170124
Nerea Carrasco,Aguado, Gualaquiza, Morona Santiago,-78.706485,-3.3277138,346.22,Pública,Escuela Politécnica del Ejército (ESPE),2,2023,2023-B,Negocios Internacionales,Femenino,17,Presencial,Quito,Arrendada,Puerto Quito,170182
Amalia,Belmonte-Pallarès, Portoviejo, Manabí,-80.4534134,-1.05282,234.85,Privada,Pontificia Universidad Católica del Ecuador (PUCE),6,2023,2023-B,Psicología,Masculino,19,En línea,Quito,Arrendada,Alfaro (Chimbacalle),170101
Rubén Olegario Mata,Bolaños,Santa Elena, Santa Elena,-80.8576945,-2.2270098,343.18,Pública,Escuela Politécnica Nacional (EPN),6,2023,2023-B,Educación Básica,Masculino,24,Presencial,Quito,Propia,El Inca,170124
Eduardo Emilio Gómez,Sánchez,Ventanas, Los Ríos,-79.3351558,-1.3253915,153.21,Pública,Escuela Politécnica Nacional (EPN),3,2025,2025-B,Física,Masculino,17,Presencial,Quito,Arrendada,Guamani,170126
Julio César Patricio,Lucero,Simón Bolívar, Guayas,-79.4218634,-2.0424101,226.45,Pública,Universidad Central del Ecuador (UCE),11,2025,2025-B,Psicología Clínica,Femenino,23,Presencial,Quito,Familiar,La Floresta,170109
Zoé Vicente Niño,Alba, Chambo, Chimborazo,-78.5425997,-1.74403,169.48,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-B,Ingeniería Petroquímica,Masculino,20,Presencial,Quito,Arrendada,San Sebastian,170116
Alma Adame,Vega,Quinsaloma, Los Ríos,-79.3468998,-1.1460552,138.6,Pública,Escuela Politécnica Nacional (EPN),12,2023,2023-A,Marketing,Femenino,20,Presencial,Quito,Residencia universitaria,El Quinche,170160
Sr(a). Julieta,Cardozo,Machachi, Pichincha,-78.6516915,-0.4984774,34.61,Pública,Universidad Central del Ecuador (UCE),1,2025,2025-A,Ciencia de Datos,Masculino,21,Presencial,Quito,Arrendada,El Quinche,170160
Adriana Paula Molina,Pérez,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Pública,Universidad Central del Ecuador (UCE),6,2023,2023-B,Ingeniería Industrial,Masculino,21,Presencial,Quito,Propia,Pintag,170176
Mtro. Eloisa,Carrero, Alausí, Chimborazo,-78.703566,-2.3250494,235.02,Pública,Universidad Central del Ecuador (UCE),12,2024,2024-A,Ciencia de Datos,Masculino,18,Presencial,Quito,Familiar,Itchimbia,170136
Sr(a). Paulina,Riojas, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,Pública,Instituto de Altos Estudios Nacionales (IAEN),5,2024,2024-B,Comunicación Social,Femenino,20,Presencial,Quito,Familiar,Condado,170134
Nico Anastasio Iglesia,Cabello, Naranjito, Guayas,-79.3904646,-2.1590388,236.66,Pública,Universidad Central del Ecuador (UCE),11,2024,2024-A,Turismo,Masculino,21,Presencial,Quito,Propia,Itchimbia,170136
Lic. Isabel,Munguía, Esmeraldas, Esmeraldas,-79.6523847,0.9668153,183.0,Privada,Universidad Politécnica Salesiana (UPS),9,2023,2023-A,Trabajo Social,Femenino,21,Presencial,Quito,Arrendada,Chaupicruz (La Concepcion),170104
Benito Gloria,Barrios,Salitre, Guayas,-79.8187323,-1.8289209,230.42,Privada,Pontificia Universidad Católica del Ecuador (PUCE),1,2025,2025-A,Comunicación Social,Femenino,21,Presencial,Quito,Familiar,Chilibulo,170131
Mercedes María del Carmen Méndez,Malave,Caluma, Bolívar,-79.1963263,-1.5976675,171.01,Pública,Escuela Politécnica del Ejército (ESPE),7,2025,2025-B,Biología,Femenino,19,Presencial,Quito,Arrendada,La Ecuatoriana,170140
Ing. José,Mata, Valdez, Esmeraldas,-78.9826345,1.2489838,171.53,Pública,Escuela Politécnica Nacional (EPN),5,2024,2024-A,Comunicación Social,Femenino,22,Presencial,Quito,Familiar,Guapulo,170108
Benjamin Emma,Diaz, Rocafuerte, Manabí,-80.4012121,-0.9032437,223.34,Pública,Escuela Politécnica del Ejército (ESPE),5,2025,2025-B,Contabilidad,Femenino,21,Presencial,Quito,Residencia universitaria,San Roque,170115
Giuliana Valentino Ponce,Lucero,Atuntaqui, Imbabura,-78.219615,0.3316022,69.45,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-B,Artes Visuales,Femenino,17,Presencial,Quito,Residencia universitaria,Eloy Alfaro,170125
Benicio,Sanchez, Milagro, Guayas,-79.5552042,-2.1179635,240.77,Pública,Escuela Politécnica Nacional (EPN),11,2023,2023-B,Matemáticas,Masculino,19,Presencial,Quito,Arrendada,La Merced,170164
Mohamed Bilbao,Lozano, Cumandá, Chimborazo,-79.103584,-2.2108666,230.91,Pública,Escuela Politécnica Nacional (EPN),3,2024,2024-A,Laboratorio Clínico,Femenino,18,Presencial,Quito,Arrendada,Mariscal Sucre,170143
Dr. Frida,Bermúdez, La Troncal, Cañar,-79.3751632,-2.433689,264.16,Privada,Pontificia Universidad Católica del Ecuador (PUCE),7,2023,2023-A,Economía,Masculino,18,Híbrida,Quito,Arrendada,Amaguaña,170152
Teobaldo Vendrell,Anguita, Lomas de Sargentillo, Guayas,-80.0789495,-1.8348374,250.14,Pública,Universidad Central del Ecuador (UCE),6,2024,2024-A,Contabilidad,Femenino,19,Híbrida,Quito,Arrendada,Nanegalito,170169
Sr(a). Mia Morena,Molina, Macará, Loja,-79.9154486,-4.3490358,484.84,Privada,Universidad de las Américas (UDLA),12,2025,2025-B,Biología,Masculino,22,Presencial,Quito,Arrendada,Chilibulo,170131
Guadalupe Delfina,Ramos, Palora, Morona Santiago,-77.9675269,-1.6981449,175.15,Pública,Universidad Central del Ecuador (UCE),2,2025,2025-B,Tecnologías de la Información,Masculino,19,Presencial,Quito,Arrendada,Tumbaco,170184
Cristina Palacios,Medina, Huaca, Carchi,-77.727333,0.7987391,143.02,Privada,Universidad Tecnológica Equinoccial (UTE),6,2024,2024-A,Psicopedagogía,No binario,21,Presencial,Quito,Residencia universitaria,Chavezpamba,170158
Teobaldo de,Vilaplana,Zaruma, El Oro,-79.5131743,-3.5111939,382.47,Pública,Universidad Central del Ecuador (UCE),2,2025,2025-B,Ingeniería Química,Masculino,21,Presencial,Quito,Familiar,Guapulo,170108
Cristobal,Duarte,Catarama, Los Ríos,-79.4750201,-1.5692196,184.28,Privada,Universidad de las Américas (UDLA),2,2025,2025-A,Trabajo Social,Femenino,19,Presencial,Quito,Familiar,Benalcazar,170102
Jorge,Arevalo, Santo Domingo, Santo Domingo de los Tsáchilas,-79.1686724,-0.2546212,73.08,Pública,Escuela Politécnica Nacional (EPN),2,2025,2025-A,Ingeniería Electrónica,Masculino,20,Presencial,Quito,Arrendada,Zàmbiza,170186
Esther,Barajas,Jaramijó, Manabí,-80.6134583,-0.9743883,248.22,Pública,Universidad Central del Ecuador (UCE),11,2023,2023-A,Educación Básica,Femenino,23,Presencial,Quito,Familiar,La Ecuatoriana,170140
David Hernán,Delgado, Rocafuerte, Manabí,-80.4012121,-0.9032437,223.34,Pública,Universidad Central del Ecuador (UCE),3,2025,2025-A,Artes Visuales,Masculino,21,Presencial,Quito,Residencia universitaria,La Vicentina,170112
Felipe Cárdenas,Gómez, El Carmen, Manabí,-79.5741548,-0.4809541,121.58,Privada,Universidad de las Américas (UDLA),2,2023,2023-B,Educación Física,Femenino,22,Presencial,Quito,Familiar,Benalcazar,170102
Dayana Beatriz,Salcedo, Pedro Vicente Maldonado, Pichincha,-79.0400619,0.1612052,72.4,Pública,Universidad Andina Simón Bolívar (UASB),4,2024,2024-A,Ingeniería en Sistemas,Femenino,24,Presencial,Quito,Arrendada,Pomasqui,170177
Liliana Rivera,Fernández, Macará, Loja,-79.9154486,-4.3490358,484.84,Pública,Escuela Politécnica del Ejército (ESPE),9,2025,2025-A,Matemáticas,Femenino,22,Presencial,Quito,Arrendada,Cochapamba,170132
Dionisia,Peñalver, Valdez, Esmeraldas,-78.9826345,1.2489838,171.53,Pública,Escuela Politécnica del Ejército (ESPE),6,2025,2025-A,Finanzas,Masculino,17,Presencial,Quito,Residencia universitaria,San Marcos,170114
Lic. Jesús,Montaño,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Pública,Universidad Central del Ecuador (UCE),1,2025,2025-A,Criminología,Masculino,21,Presencial,Quito,Arrendada,Cochapamba,170132
Angelina,Gonzalez, Archidona, Napo,-77.955042,-0.7160712,82.95,Pública,Escuela Politécnica del Ejército (ESPE),8,2024,2024-A,Ingeniería Petroquímica,Masculino,19,Presencial,Quito,Familiar,Chimbacalle,170121
Daniel,Godínez,Ibarra, Imbabura,-78.1329448,0.5159369,92.08,Privada,Universidad de las Américas (UDLA),12,2023,2023-A,Economía,Masculino,25,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Milagros,Lucas,Babahoyo, Los Ríos,-79.5068917,-1.8762599,214.79,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-A,Ciencia de Datos,Femenino,21,Presencial,Quito,Arrendada,Kennedy,170138
Eduardo Cristina,Nájera, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Universidad de las Américas (UDLA),10,2025,2025-B,Tecnologías de la Información,Masculino,19,Presencial,Quito,Propia,La Magdalena,170111
Hipólito del,Carballo, Paján, Manabí,-80.4212975,-1.7040791,268.83,Privada,Universidad Internacional del Ecuador (UIDE),3,2024,2024-B,Administración,Masculino,22,Presencial,Quito,Arrendada,Benalcazar,170102
Jazmin,Luna,Babahoyo, Los Ríos,-79.5068917,-1.8762599,214.79,Pública,Universidad Central del Ecuador (UCE),1,2024,2024-B,Odontología,Masculino,21,Presencial,Quito,Arrendada,Puellaro,170178
Emma Fernandez,Luna, Pedro Carbo, Guayas,-80.3009814,-1.8672671,270.34,Pública,Universidad Central del Ecuador (UCE),5,2024,2024-B,Negocios Internacionales,Masculino,17,Presencial,Quito,Arrendada,Jipijapa,170137
Sr(a). Renato,Contreras, Buena Fe, Los Ríos,-79.5296983,-0.7488694,127.49,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-A,Física,Masculino,23,Presencial,Quito,Residencia universitaria,La Floresta,170109
Efraín Escolano,Villanueva, Catamayo, Loja,-79.403789,-3.9912144,430.86,Pública,Universidad Central del Ecuador (UCE),10,2024,2024-B,Marketing,Masculino,19,Presencial,Quito,Arrendada,Iñaquito,170135
Sr(a). Enzo,Ojeda, Chambo, Chimborazo,-78.5425997,-1.74403,169.48,Pública,Escuela Politécnica Nacional (EPN),8,2023,2023-B,Psicopedagogía,Femenino,24,Presencial,Quito,Propia,Guangopolo,170162
Sandra Angie,Ortega, Pimampiro, Imbabura,-77.9402742,0.393298,93.27,Pública,Universidad Central del Ecuador (UCE),1,2023,2023-B,Gastronomía,Femenino,20,En línea,Quito,Arrendada,La Magdalena,170111
Delfina Renata,Fernandez, Mocache, Los Ríos,-79.5512661,-1.1979,158.63,Privada,Universidad San Francisco de Quito (USFQ),10,2023,2023-A,Ingeniería Petroquímica,Femenino,24,Presencial,Quito,Propia,Chavezpamba,170158
Ing. Gabino de la,Fuente, Montalvo, Los Ríos,-79.348133,-1.8025855,198.99,Privada,Universidad de las Américas (UDLA),1,2025,2025-B,Psicopedagogía,Femenino,22,Presencial,Quito,Residencia universitaria,Chillogallo,170105
Orlando Andrés Rivera,Hernández, Isidro Ayora, Guayas,-80.1463096,-1.8796754,258.94,Pública,Escuela Politécnica del Ejército (ESPE),12,2024,2024-B,Educación Inicial,Femenino,23,Presencial,Quito,Arrendada,San Bartolo,170148
Juan Carlos,Varela, Paute, Azuay,-78.7362416,-2.7468493,282.05,Pública,Escuela Politécnica Nacional (EPN),4,2025,2025-A,Ingeniería Petroquímica,Prefiere no decir,19,Presencial,Quito,Arrendada,Santa Prisca,170118
Sofía Joaquin,Mendoza, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Universidad Central del Ecuador (UCE),8,2024,2024-B,Administración,Femenino,21,Presencial,Quito,Arrendada,Gonzalez Suarez,170107
Lidia de,Buendía, Gualaquiza, Morona Santiago,-78.706485,-3.3277138,346.22,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Derecho,Masculino,17,Presencial,Quito,Familiar,Cotocollao,170103
Alvaro Juan Pablo,Gonzalez,Latacunga, Cotopaxi,-78.6145758,-0.9340311,80.19,Pública,Escuela Politécnica Nacional (EPN),2,2025,2025-B,Enfermería,Masculino,20,Presencial,Quito,Arrendada,Mindo,170167
Dr(a). Thiago,Gonzalez, Montalvo, Los Ríos,-79.348133,-1.8025855,198.99,Pública,Escuela Politécnica del Ejército (ESPE),6,2023,2023-A,Trabajo Social,Femenino,17,Presencial,Quito,Arrendada,Guangopolo,170162
Maria Luz Jazmin,Vazquez,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Privada,Pontificia Universidad Católica del Ecuador (PUCE),5,2024,2024-B,Matemáticas,Femenino,18,Presencial,Quito,Arrendada,Atahualpa (Chabaspamba),170153
Fernanda Carmen,Castañeda, Vinces, Los Ríos,-79.766045,-1.5235263,201.08,Privada,Pontificia Universidad Católica del Ecuador (PUCE),2,2024,2024-B,Criminología,Masculino,18,Presencial,Quito,Arrendada,Chavezpamba,170158
Marcelino Urbano Real,Jiménez, Flavio Alfaro, Manabí,-79.844538,-0.3242859,148.59,Pública,Escuela Politécnica del Ejército (ESPE),11,2024,2024-B,Laboratorio Clínico,Masculino,22,Presencial,Quito,Arrendada,Perucho,170174
Abraham Vélez,Solorzano, Naranjito, Guayas,-79.3904646,-2.1590388,236.66,Pública,Escuela Politécnica Nacional (EPN),11,2023,2023-A,Diseño Industrial,Prefiere no decir,20,Presencial,Quito,Propia,Nanegal,170168
Adelaida,Perez, Samborondón, Guayas,-79.7562694,-2.0155653,242.86,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2024,2024-B,Psicología Clínica,Femenino,21,Presencial,Quito,Propia,Atahualpa (Chabaspamba),170153
Lucas Jos Carbajal,Correa,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-A,Ingeniería Mecánica,Masculino,20,Presencial,Quito,Arrendada,Condado,170134
Dr(a). Thiago Benjamin,Rojas, San Miguel de Salcedo, Cotopaxi,-78.5907824,-1.043699,91.99,Pública,Universidad Central del Ecuador (UCE),9,2025,2025-A,Fisioterapia,Femenino,23,Presencial,Quito,Familiar,Condado,170134
Reinel,Medina, Portoviejo, Manabí,-80.4534134,-1.05282,234.85,Pública,Escuela Politécnica Nacional (EPN),7,2024,2024-A,Ingeniería Industrial,Masculino,21,Presencial,Quito,Familiar,Nanegalito,170169
Pedro,Valdés, Pedernales, Manabí,-79.8451737,0.0693259,151.66,Privada,Pontificia Universidad Católica del Ecuador (PUCE),7,2024,2024-A,Psicología Clínica,Masculino,21,Híbrida,Quito,Familiar,Amaguaña,170152
Thiago Lautaro Benjamin,Perez, Jujan, Guayas,-79.5495283,-1.9494337,224.21,Privada,Universidad Tecnológica Indoamérica (UTI),11,2024,2024-B,Publicidad,Femenino,19,Presencial,Quito,Arrendada,Calacali,170154
Sergio Diego,Hernández,Guaranda, Bolívar,-79.0576662,-1.4398571,148.56,Pública,Universidad Central del Ecuador (UCE),6,2025,2025-B,Finanzas,Femenino,23,Presencial,Quito,Arrendada,Puengasi,170145
Jacinto de,Cabrera, Portoviejo, Manabí,-80.4534134,-1.05282,234.85,Privada,Universidad Internacional del Ecuador (UIDE),8,2024,2024-B,Psicología,Femenino,24,Presencial,Quito,Familiar,Chilibulo,170131
Lic. Ivonne,Urbina,Santa Elena, Santa Elena,-80.8576945,-2.2270098,343.18,Pública,Universidad Central del Ecuador (UCE),4,2023,2023-A,Ingeniería Automotriz,Femenino,20,Presencial,Quito,Familiar,Nanegal,170168
Guiomar Adadia,Bou, Camilo Ponce Enríquez, Azuay,-79.5630363,-2.9640696,326.69,Pública,Escuela Politécnica del Ejército (ESPE),8,2023,2023-B,Psicología Clínica,Masculino,19,Presencial,Quito,Arrendada,Condado,170134
Ruby,Puga, Urcuquí, Imbabura,-78.1941499,0.4172921,79.22,Privada,Universidad Politécnica Salesiana (UPS),4,2024,2024-A,Ingeniería Agronómica,Femenino,17,Presencial,Quito,Arrendada,Calacali,170154
Eleuterio Girona,Peláez,Montecristi, Manabí,-80.6606834,-1.0504072,256.09,Pública,Universidad Central del Ecuador (UCE),8,2024,2024-A,Diseño de Modas,Masculino,18,Presencial,Quito,Arrendada,Condado,170134
