nombre,apellido,ciudad,provincia,longitud,latitud,distancia,tipo_universidad,universidad,semestre,anio,periodo,carrera,genero,edad,modalidad,zona,tipo_vivienda,sector,codigo_postal
Arturo Ramiro,Bastidas,Sangolquí, Pichincha,-78.4483476,-0.3288822,14.03,Privada,Universidad de las Américas (UDLA),5,2025,2025-A,Biología,Masculino,20,INVALID,Quito,Arrendada,Atahualpa (Chabaspamba),170153
Susana Varela,Orta,@@@, Carchi,-77.835319,BROKEN,118.12,Pública,Escuela Politécnica del Ejército (ESPE),11,2023,2023-B,Educación Física,Masculino,17,Presencial,Quito,Propia,Quito,170150
Marcela Isabel,Romero, Valdez, Esmeraldas,-78.9826345,1.2489838,171.53,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-A,Educación Inicial,Femenino,20,En línea,Quito,Propia,La Magdalena,170111
Helena Ariadna,Aparicio, La Joya de los Sachas,@@@,-76.8611463,-0.3161424,183.91,Pública,Escuela Politécnica del Ejército (ESPE),10,2024,2024-B,Marketing,Femenino,22,Presencial,###CORRUPT###,@@@,Cotocollao,170103
,,,,,###CORRUPT###,,,,0,,,,,,,,,,
Álvaro,Díaz, Milagro, Guayas,-79.5552042,-2.1179635,###CORRUPT###,Pública,Universidad Central del Ecuador (UCE),BAD,2025,2025-B,Ingeniería Industrial,Masculino,24,Presencial,Quito,Arrendada,BROKEN,170119
Prudencio Guitart,Infante,156679,{BAD},-79.8790841,0.7971086,189.45,Privada,Universidad de las Américas (UDLA),11,2024,2024-B,Ingeniería Automotriz,Masculino,17,Presencial,Quito,Arrendada,Carcelen,170120
Camilo Nelson,Marín,Otavalo, Imbabura,,0.2227636,57.5,Pública,Escuela Politécnica del Ejército (ESPE),0,2023,2023-A,Comercio Exterior,Masculino,17,Presencial,Quito,Arrendada,Mindo,170167
Alexander,Contreras, Muisne, Esmeraldas,-79.8817211,0.5387247,174.09,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,{BAD},2025-B,Ingeniería Civil,Femenino,22,Presencial,Quito,Residencia universitaria,<script>,170152
Mtro. Ignacio,Chapa, Samborondón, Guayas,-79.7562694,-2.0155653,242.86,Pública,Escuela Politécnica del Ejército (ESPE),5,2024,2024-A,Enfermería,Masculino,23,Presencial,Quito,Arrendada,Puengasi,170145
Dulce María del,<NULL>,BROKEN, Los Ríos,-79.6615818,INVALID,205.95,Pública,Universidad Central del Ecuador (UCE),,2023,2023-A,Arquitectura,INVALID,20,###,Quito,Arrendada,Zàmbiza,170186
Ing. Gloria,Gallardo,Guaranda, Bolívar,-79.0576662,-1.4398571,148.56,Privada,Universidad de las Américas (UDLA),7,2024,2024-A,BROKEN,Femenino,18,Presencial,Quito,Arrendada,Belisario Quevedo,ERR
Fernanda Carmen,194905, Loreto, Orellana,-77.3252738,-0.6471884,ERR,Pública,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,4,2023,2023-B,BROKEN,Masculino,21,Presencial,Quito,Arrendada,<NULL>,170143
Camilo Andrés,Vargas, Quevedo, Los Ríos,-79.4776812,-1.0669701,142.78,,Universidad Central del Ecuador (UCE),4,2023,2023-A,Fisioterapia,BROKEN,24,Presencial,Quito,Familiar,Pifo,170175
María Cristina,Acosta, Santa Rosa, El Oro,-80.154904,-3.4145538,399.35,@@@,Escuela Politécnica del Ejército (ESPE),11,2023,2023-A,Física,Femenino,23,Presencial,Quito,Familiar,@@@,170156
Morena Aguirre,Sanchez, Santo Domingo, Santo Domingo de los Tsáchilas,-79.1686724,-0.2546212,-50,Pública,Escuela Politécnica Nacional (EPN),11,@@@,2024-A,Ingeniería Biomédica,Masculino,17,Presencial,<script>,Arrendada,Kennedy,170138
<script>,Villa, Cumandá, Chimborazo,-79.103584,-2.2108666,230.91,Pública,Universidad Central del Ecuador (UCE),2,2023,2023-A,Fisioterapia,Masculino,20,Presencial,Quito,Residencia universitaria,San Roque,170115
Hugo Belmonte,Porras,, Bolívar,-79.0576662,INVALID,148.56,Pública,Universidad Central del Ecuador (UCE),12,2023,BROKEN,<NULL>,Masculino,18,Presencial,Quito,{BAD},Guamani,170126
,,,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,BROKEN,,,,,,,,,,,###CORRUPT###,<NULL>,,,
Francisco Lautaro Ezequiel,Herrera, Nueva Loja, Sucumbíos,-76.8834932,0.0850591,184.27,Pública,Universidad Central del Ecuador (UCE),###CORRUPT###,2025,INVALID,Derecho,Femenino,22,Presencial,Quito,Residencia universitaria,La Libertad,170110
Anacleto del,Escamilla, La Maná,###,-79.1010573,###CORRUPT###,90.66,Pública,,,2024,2024-A,Economía,###CORRUPT###,20,Presencial,Quito,Familiar,Conocoto,170156
Leandro Benito,Sanchez,Guaranda, Bolívar,-79.0576662,-1.4398571,148.56,169603,Universidad Central del Ecuador (UCE),2,2025,2025-B,Ciberseguridad,BROKEN,21,Presencial,Quito,Familiar,Comite Del Pueblo,170133
Atilio Prada,Perea,@@@, Santa Elena,-80.8576945,-2.2270098,343.18,Privada,Universidad de las Américas (UDLA),9,2023,2023-B,Educación Inicial,Masculino,24,Presencial,Quito,@@@,Benalcazar,170102
Purificación,Donoso, La Maná, Cotopaxi,-79.1010573,-0.7841908,90.66,Pública,Escuela Politécnica del Ejército (ESPE),4,ERR,2024-B,Ingeniería Electrónica,Femenino,22,Presencial,Quito,Familiar,Cotocollao,170103
Milena,Gallego,, Imbabura,-78.4507013,0.3955234,68.8,Privada,Universidad Politécnica Salesiana (UPS),7,2024,2024-B,Ingeniería Ambiental,Masculino,23,Presencial,Quito,Familiar,Benalcazar,170102
René Montoya,Valencia,El Triunfo, Guayas,-79.3660575,,249.03,Pública,Escuela Politécnica del Ejército (ESPE),10,2024,2024-B,Medicina,Masculino,19,Presencial,Quito,Propia,Nayón,
Francisco,Martinez,###CORRUPT###, Esmeraldas,-79.8817211,0.5387247,174.09,Privada,Universidad Internacional del Ecuador (UIDE),3,2024,2024-A,Gastronomía,Masculino,20,Presencial,Quito,Arrendada,Benalcazar,170102
Augusto Ciro Aguirre,Torres,INVALID, Carchi,-77.9396301,0.6211998,113.17,Pública,###CORRUPT###,9,2024,2024-B,Educación Básica,Masculino,24,Presencial,Quito,Propia,La Floresta,170109
Francesca,Ferreyra, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Pontificia Universidad Católica del Ecuador (PUCE),BROKEN,BROKEN,2025-B,Economía,Masculino,20,Presencial,Quito,Residencia universitaria,Eloy Alfaro,???
Rosa Carolina,González, Chordeleg, Azuay,-78.7307218,-2.9844675,308.33,Pública,Universidad Central del Ecuador (UCE),1,2025,2025-A,Derecho,Masculino,18,###,Quito,BROKEN,Lloa,170166
Rolando Ornelas,Esquibel,El Triunfo, Guayas,ERR,-2.2907784,249.03,Pública,Universidad Central del Ecuador (UCE),10,2023,2023-B,Física,Masculino,17,Presencial,Quito,Familiar,Pacto,-9999.0
Camilo Humberto Armendáriz,Cavazos, Atacames, Esmeraldas,-79.8790841,0.7971086,189.45,Privada,Universidad Internacional del Ecuador (UIDE),2,2023,2023-A,Ingeniería Mecánica,Masculino,,Presencial,Quito,Residencia universitaria,Atahualpa (Chabaspamba),170153
Heidy Teresa Caro,Peña,Loja, Loja,-79.2016661,-3.996845,INVALID,@@@,Escuela Politécnica del Ejército (ESPE),8,2023,2023-A,Periodismo,Femenino,18,Presencial,Quito,@@@,Cotocollao,170103
Mateo Molina,{BAD},Montecristi, Manabí,-80.6606834,-1.0504072,256.09,Pública,Universidad Central del Ecuador (UCE),9,2024,2024-A,Finanzas,Masculino,20,Presencial,Quito,Propia,Condado,170134
Bautista Isabel Herrera,Sosa,, Orellana,-76.8611463,-0.3161424,183.91,Pública,Escuela Politécnica del Ejército (ESPE),5,99999.0,2024-B,Turismo,Femenino,18,Presencial,Quito,<script>,@@@,170160
Plinio Guardiola,Benavides,Guaranda, Bolívar,<NULL>,###CORRUPT###,148.56,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,INVALID,4,2025,2025-B,Ciencia de Datos,Masculino,{BAD},Presencial,Quito,Familiar,La Libertad,???
Alicia,Vásquez,Tena, Napo,-78.1083981,-0.9438718,92.16,Pública,,4,2025,2025-A,Ciberseguridad,Masculino,21,Presencial,Quito,Arrendada,La Mena,170142
,Ortiz, Valencia, Los Ríos,-79.3211355,200,108.72,Pública,Universidad Central del Ecuador (UCE),7,{BAD},2025-A,Contabilidad,Masculino,18,Presencial,@@@,Residencia universitaria,Tababela,{BAD}
Valentino Gomez,Gutierrez,Quinsaloma, Los Ríos,-79.3468998,-1.1460552,,Pública,Escuela Politécnica del Ejército (ESPE),VAL3733,2025,2025-A,Publicidad,Femenino,22,Híbrida,Quito,Arrendada,Conocoto,@@@
Carlos Wilfrido Lozano,Ospina,Babahoyo, Los Ríos,-79.5068917,-1.8762599,214.79,Pública,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,10,2025,2025-B,Diseño de Modas,Masculino,17,Presencial,INVALID,Arrendada,San Isidro Del Inca,170149
Elena Camargo,###CORRUPT###, Sucre, Manabí,-80.4199056,200,219.63,Pública,Universidad Central del Ecuador (UCE),9,2025,2025-B,Medicina,Femenino,23,Presencial,Quito,Residencia universitaria,Puerto Quito,170182
Glauco Valenzuela,INVALID, Biblián, Cañar,BROKEN,-2.6748261,###CORRUPT###,Pública,Escuela Politécnica del Ejército (ESPE),11,???,2024-A,Psicología Clínica,Femenino,20,Presencial,Quito,Familiar,Jipijapa,170137
Jackeline Gómez,Muñoz, San Gabriel,BROKEN,-77.835319,0.598485,118.12,,Escuela Politécnica del Ejército (ESPE),###CORRUPT###,2024,2024-A,Laboratorio Clínico,Prefiere no decir,22,Presencial,,Arrendada,Puerto Quito,170182
Mery,Mendoza,Machachi, Pichincha,-78.6516915,-0.4984774,34.61,Pública,INVALID,12,2024,2024-B,Medicina,Masculino,25,En línea,,Arrendada,Condado,170134
Corona Cabañas,Gálvez,Zaruma, El Oro,-79.5131743,INVALID,382.47,Pública,Escuela Politécnica Nacional (EPN),3,2025,,Diseño Industrial,Femenino,22,Presencial,,Familiar,Kennedy,170138
Ángel,Herrera,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Pública,Universidad Andina Simón Bolívar (UASB),0,2099X,2023-B,Finanzas,Masculino,20,Presencial,Quito,Arrendada,San Jose De Minas,170181
Oswaldo,Vargas, Nueva Loja, Sucumbíos,-76.8834932,,184.27,Privada,Universidad Politécnica Salesiana (UPS),4,2024,2024-B,Ingeniería Biomédica,Femenino,21,Presencial,Quito,Arrendada,{BAD},170129
Dr(a). Dante,Pereyra, Flavio Alfaro, Manabí,-79.844538,###CORRUPT###,148.59,Privada,Universidad Internacional del Ecuador (UIDE),9,2024,2024-B,<NULL>,Masculino,18,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Miguel Angel Thiago Molina,Muñoz,Piñas, El Oro,-79.7832238,-3.7106809,413.02,Pública,Universidad Central del Ecuador (UCE),12,2024,2024-A,Ingeniería Ambiental,Masculino,20,Presencial,Quito,Arrendada,Nayón,BROKEN
Amando Frías,Álvaro, Marcabelí, El Oro,-9999,-3.7733434,425.02,Pública,Escuela Politécnica del Ejército (ESPE),@@@,2023,2023-B,Medicina,Prefiere no decir,19,@@@,Quito,Arrendada,La Concepción,170127
Kike Nevado,Blázquez,INVALID, Guayas,-79.7895887,-2.2127014,263.15,Privada,{BAD},9,2024,2024-A,Física,Femenino,25,Presencial,@@@,Arrendada,Alfaro (Chimbacalle),170101
,Vera,Catarama, Los Ríos,-79.4750201,-1.5692196,184.28,Pública,Universidad Central del Ecuador (UCE),1,2023,2023-B,Ciencia de Datos,Femenino,23,Presencial,Quito,Arrendada,Condado,170134
Cesar,Royo-Cuadrado, Ambato, Tungurahua,-78.6287594,-1.2422413,114.38,Privada,Universidad de las Américas (UDLA),7,,2024-B,###CORRUPT###,Masculino,25,Presencial,Quito,Arrendada,Checa (Chilpa),170159
Caridad Arana,Fiol, Gualaceo, Azuay,-78.8461586,-2.9180205,302.27,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Negocios Internacionales,Femenino,<NULL>,Presencial,,Arrendada,Nayón,170170
Lautaro Ezequiel Manuel,Ruiz,Loja, Loja,-79.2016661,-3.996845,426.87,Pública,<NULL>,7,2023,,Educación Inicial,Femenino,24,Presencial,Quito,,Las Cuadras,170128
Minerva Camilo Melgar,Niño, Paján, Manabí,-80.4212975,-1.7040791,268.83,Pública,Universidad Central del Ecuador (UCE),3,2025,INVALID,Comercio Exterior,Femenino,19,Presencial,Quito,Arrendada,Quito,170150
Soledad Adela Espinoza,Laureano,<NULL>, Imbabura,-78.219615,<NULL>,69.45,Privada,Pontificia Universidad Católica del Ecuador (PUCE),10,2025,2025-B,NO DEFINIDA,Femenino,,{BAD},Quito,Arrendada,Benalcazar,170102
Verónica,Padrón, Lomas de Sargentillo, Guayas,-80.0789495,-1.8348374,250.14,Pública,Universidad Central del Ecuador (UCE),3,2025,2025-A,Ingeniería Agronómica,Femenino,23,Presencial,Quito,{BAD},San Jose De Minas,170181
Lic. Germán,Balderas, Catamayo, Loja,-79.403789,-3.9912144,INVALID,<script>,Universidad Central del Ecuador (UCE),4,2025,2025-B,Ingeniería Automotriz,Femenino,BROKEN,Presencial,Quito,Residencia universitaria,Pacto,170172
Aida Anguiano,Tejeda,INVALID,!ERROR!,-79.8187323,-1.8289209,230.42,,Universidad Central del Ecuador (UCE),3,2025,2025-A,Psicología Clínica,Femenino,21,Presencial,Quito,Familiar,Puerto Quito,170182
Ileana,Antón-Andrés,Sangolquí, Pichincha,-78.4483476,-0.3288822,14.03,277700,,11,2025,2025-B,Hotelería,Masculino,24,Presencial,Quito,Familiar,Pifo,170175
@@@,Olivera,Pasaje, El Oro,-79.7625976,-3.3234936,372.0,Pública,Escuela Politécnica del Ejército (ESPE),4,2024,2024-B,Enfermería,Masculino,22,Presencial,Quito,Propia,Gualea,170161
<NULL>,,,,,,,,,###CORRUPT###,2099X,,,,,,,,,
Mtro. José Emilio,Rubio, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Universidad Internacional del Ecuador (UIDE),7,2025,2025-A,Contabilidad,Femenino,21,Presencial,INVALID,Arrendada,Pifo,170175
Itzel Manuel,Venegas,Salitre, Guayas,-79.8187323,-1.8289209,{BAD},Pública,Escuela Politécnica Nacional (EPN),11,2024,2024-B,Ingeniería Agronómica,Masculino,22,,Quito,Arrendada,San Sebastian,170116
Alexander,Sánchez, San Miguel, Bolívar,-79.127262,-1.8120574,189.75,,Universidad Central del Ecuador (UCE),6,2024,{BAD},Criminología,BROKEN,17,BROKEN,Quito,Arrendada,El Quinche,170160
Joaquina,Medina,INVALID, Manabí,-79.844538,-0.3242859,148.59,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Laboratorio Clínico,Masculino,{BAD},En línea,Quito,Propia,Chimbacalle,170121
Rosa Rodríguez,Cifuentes, Naranjito,BROKEN,-79.3904646,VAL3241,236.66,Pública,Escuela Politécnica Nacional (EPN),6,2024,2024-A,Hotelería,Masculino,BROKEN,Híbrida,Quito,Residencia universitaria,<NULL>,170179
508604,Toledo, Cariamanga, Loja,-79.5559525,-4.326038,BROKEN,Pública,Universidad Central del Ecuador (UCE),5,2024,2024-B,###,Femenino,22,Presencial,Quito,Familiar,San Jose De Minas,170181
Andrés Fernando,Bolaños,La Concordia, Santo Domingo de los Tsáchilas,-79.462977,-0.0441108,107.5,Pública,462611,1,2024,2024-B,Enfermería,Femenino,21,Presencial,Quito,Familiar,Condado,170134
Jose Carlos Ariel Castañeda,Vega, Ambato, Tungurahua,@@@,-1.2422413,114.38,Pública,Universidad Central del Ecuador (UCE),2,2023,2023-A,Ingeniería Automotriz,Masculino,18,Presencial,Quito,Arrendada,Quito,170150
Vanesa,Milla-Silva, Guayaquil, Guayas,-80.0983887,-2.2895167,,Privada,Universidad Internacional del Ecuador (UIDE),6,2024,2024-A,Ingeniería en Sistemas,Masculino,21,Presencial,Quito,###CORRUPT###,,170146
María Luisa Eduardo Navarrete,Báez, Rocafuerte, Manabí,-80.4012121,-0.9032437,-9999.0,Pública,Universidad Central del Ecuador (UCE),11,2024,2024-A,<NULL>,Masculino,BAD,<NULL>,Quito,Arrendada,Quito,170150
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Sosa, Bahía de Caráquez, Manabí,-80.423572,BROKEN,216.67,Pública,,4,2025,2025-A,Odontología,Femenino,17,Presencial,Quito,Arrendada,Guapulo,170108
INVALID,Corredor, Junín, Manabí,-80.2054147,-0.9394745,204.54,Privada,Universidad Tecnológica Indoamérica (UTI),5,2023,2023-B,Ingeniería Electrónica,Femenino,INVALID,Presencial,###CORRUPT###,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Amaguaña,BROKEN
Jesús Fabiola,Balderas, Cariamanga, Loja,-79.5559525,-4.326038,471.04,Privada,Universidad de las Américas (UDLA),9,2024,2024-B,NO DEFINIDA,Masculino,19,Presencial,Quito,Arrendada,Centro Historico,170130
Mayte Abelardo,Carrasco, Archidona, Napo,-77.955042,-0.7160712,INVALID,Pública,,1,2025,###CORRUPT###,Trabajo Social,Femenino,-9999.0,Presencial,Quito,Arrendada,Puerto Quito,170182
Olivia Garcia,Morales, Bahía de Caráquez, Manabí,-80.423572,-0.5999649,BROKEN,Pública,Instituto de Altos Estudios Nacionales (IAEN),12,2024,,Química,@@@,21,Presencial,Quito,±§¶,La Floresta,170109
Salomé Mateo,INVALID, El Coca, Orellana,-76.9837216,-0.4721804,172.26,Pública,Escuela Politécnica del Ejército (ESPE),8,2025,2025-A,Ingeniería Química,###CORRUPT###,21,Presencial,Quito,Familiar,Cotocollao,170103
Antonia Facundo Lopez,Moreno,Piñas, El Oro,-79.7832238,200,413.02,Privada,Universidad Internacional del Ecuador (UIDE),###CORRUPT###,,2025-B,Trabajo Social,Femenino,21,Presencial,Quito,Familiar,Chilibulo,
Rafael Cristian León,Vargas,Yantzaza, Zamora Chinchipe,-78.7376344,-3.7146811,389.38,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-A,Ciberseguridad,Masculino,19,Presencial,Quito,{BAD},San Blas,170113
Benjamin Juan Miranda,Diaz, Rocafuerte, Manabí,-80.4012121,-0.9032437,<NULL>,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-A,Gastronomía,Masculino,19,Presencial,Quito,Residencia universitaria,Nayón,170170
Virginia Luisa,Serna, Guano, Chimborazo,-78.6578385,-1.539923,147.64,Pública,Escuela Politécnica del Ejército (ESPE),4,2024,2024-B,Trabajo Social,Femenino,21,Presencial,Quito,Familiar,Puengasi,170145
,,,,,,,,,0,,,,,,,<NULL>,,,
Agustín Rolando Vall,Menendez, Jama, Manabí,-80.2295834,-0.2149489,190.95,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-A,Marketing,Masculino,22,Presencial,Quito,Familiar,Itchimbia,170136
Santiago Joaquín,Gomez,Atuntaqui, Imbabura,-78.219615,0.3316022,69.45,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-B,Física,@@@,18,Presencial,Quito,Arrendada,El Quinche,170160
Agustín Lugo,Rivas, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Instituto de Altos Estudios Nacionales (IAEN),7,2024,2024-A,Educación Básica,Femenino,-9999.0,Presencial,Quito,737036,Iñaquito,170135
Gisela,Toro,###CORRUPT###, El Oro,,-3.7742179,421.48,Pública,Universidad Central del Ecuador (UCE),4,2023,2023-A,Ingeniería Electrónica,Femenino,25,Presencial,Quito,Arrendada,Llano Chico,170165
###CORRUPT###,Molina,Ventanas, Los Ríos,-79.3351558,-1.3253915,153.21,Pública,Universidad Central del Ecuador (UCE),7,2024,2024-B,Trabajo Social,Femenino,25,Presencial,Quito,!ERROR!,El Beaterio,@@@
Lorenzo Gael Ferreyra,Luna, Shushufindi, Sucumbíos,-76.5906945,-0.2885051,213.81,Pública,Universidad Central del Ecuador (UCE),6,2025,2025-B,Negocios Internacionales,Masculino,23,Presencial,Quito,Arrendada,El Salvador,170106
Mtro. Rolando,Saiz,, Pichincha,-77.9889555,{BAD},64.27,Pública,{BAD},11,2023,2023-A,Turismo,Masculino,23,Presencial,Quito,@@@,Yaruquì,170185
Nelcy Nelly Rivera,Martínez,La Concordia,<NULL>,BROKEN,-0.0441108,107.5,Pública,Universidad Central del Ecuador (UCE),5,2023,BROKEN,Derecho,Masculino,23,Presencial,Quito,Arrendada,San Antonio,170180
Pablo,Mendoza, Buena Fe, Los Ríos,-79.5296983,-0.7488694,127.49,123523,Escuela Politécnica del Ejército (ESPE),3,2023,2023-A,INVALID,Masculino,VAL5741,<script>,Quito,Familiar,Comite Del Pueblo,170133
Casandra,Puga,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Privada,Pontificia Universidad Católica del Ecuador (PUCE),12,2024,2024-A,Ingeniería Civil,No binario,,Presencial,Quito,Arrendada,Centro Historico,170130
,,,{BAD},,,INVALID,,@@@,@@@,,,,,,,,,@@@,
Eduardo,Sánchez, Bahía de Caráquez, Manabí,-80.423572,-0.5999649,216.67,Pública,Universidad Central del Ecuador (UCE),10,2025,2025-B,Educación Básica,Femenino,21,Presencial,973770,Familiar,Chimbacalle,170121
,,,,,@@@,,,,,,,,,,,BROKEN,,,
Clara Miguel Ángel,Ferrer, Gualaquiza, Morona Santiago,-78.706485,-3.3277138,346.22,Pública,Universidad Central del Ecuador (UCE),7,2025,2025-B,Medicina,Femenino,24,Presencial,Quito,Familiar,San Roque,INVALID
Yuridia,Burgos,Pujilí, Cotopaxi,-78.8559205,-1.0077046,95.54,Pública,Universidad Central del Ecuador (UCE),6,2023,2023-B,Medicina,Masculino,17,Presencial,Quito,Familiar,Pintag,170176
Edinson Héctor Cardozo,Torres,INVALID, Esmeraldas,-79.8817211,0.5387247,174.09,Pública,Universidad Central del Ecuador (UCE),9,2024,2024-A,Contabilidad,Femenino,,Presencial,<script>,Familiar,<script>,170178
,,,,,,,,,,INVALID,,BROKEN,,,,,,,
Lorenza Alemany,Doménech,Zaruma, El Oro,-79.5131743,-3.5111939,382.47,Privada,Universidad de las Américas (UDLA),3,2023,2023-B,Trabajo Social,Masculino,22,Presencial,Quito,Arrendada,Benalcazar,170102
Cynthia Solís,Casas,Pujilí, Cotopaxi,-78.8559205,-1.0077046,95.54,Privada,Universidad Internacional del Ecuador (UIDE),8,2023,2023-A,Contabilidad,No binario,19,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Lic. Dolores,INVALID,BROKEN, Napo,-78.1083981,-0.9438718,92.16,Pública,Universidad Central del Ecuador (UCE),###CORRUPT###,ERR,2024-B,<NULL>,Femenino,21,Presencial,Quito,Residencia universitaria,,170125
Miguel Yeison Vega,Ruiz,Tena, Napo,-78.1083981,BROKEN,92.16,Pública,@@@,12,2025,2025-A,Administración,Femenino,21,Presencial,Quito,Arrendada,Guayllabamba,170163
Thiago Garcia,Duarte,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Pública,Universidad Central del Ecuador (UCE),VAL2793,2023,{BAD},Criminología,Masculino,22,Presencial,Quito,Arrendada,Tababela,170183
Dr(a). Gonzalo,Sanchez,Quinsaloma, Los Ríos,-79.3468998,-9999.0,138.6,Pública,Escuela Politécnica del Ejército (ESPE),9,2025,2025-B,Diseño de Modas,Masculino,24,Presencial,Quito,Arrendada,Nanegal,170168
###CORRUPT###,Pedraza, Tulcán,BROKEN,-77.7172151,0.8115707,144.84,Pública,Escuela Politécnica del Ejército (ESPE),11,2025,XX-XX,Matemáticas,Masculino,17,Presencial,Quito,Residencia universitaria,San Blas,170113
